"id","timestamp.meta","timestamp_iso8601.meta","fiscal_year.meta","source.meta","catalog.meta","data_type.meta","classification.meta","resource.meta","source_filename.meta","type.meta","value.Name.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.MinimumSustainingRate.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Rate185.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.TotalLeadTimeAfterOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ProductionLeadTimeAfterOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeAfterOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeBeforeOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Location.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.MaximumProductionRate.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Quantity.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ContractType.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.FiscalYear.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AwardDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.SpecsAvailableNow.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.PCOLocation.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ContractMethod.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.FirstDeliveryDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.UnitCost.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.TotalLeadTimeAfterOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ProductionLeadTimeAfterOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeAfterOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeBeforeOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.OCO.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.FundingVehicle.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ProcQuantity.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Amount.MonthlyDelivery.MonthlyDeliveryList.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Month.MonthlyDelivery.MonthlyDeliveryList.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ServiceAgencyName.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AcceptedBeforeOct1.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.RFPIssueDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.RevisionsAvailableDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Remarks.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Remarks.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record",
"859ad74168893edc0262a9657d57c0f6","1418723599","2014-12-16T09:53:19+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Radiation Safety & Control Services","0","0","0","0","0","0","Stratham NH","0","150","FFP","2011","2011-08","true","NSWC Carderock","C","2011-11","10973.33","0","0","0","0","","","","","","","","2008-12","","","",
"859ad74168893edc0262a9657d57c0f6","1418723599","2014-12-16T09:53:19+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Radiation Safety & Control Services","0","0","0","0","0","0","Stratham NH","0","3","FFP","2011","2011-09","true","NSWC Carderock","SS","2011-12","87000.00","0","0","0","0","","","","","","","","2011-01","","","",
"859ad74168893edc0262a9657d57c0f6","1418723599","2014-12-16T09:53:19+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Radiation Safety & Control Services","0","0","0","0","0","0","Stratham NH","0","1","FFP","2012","2012-06","true","NSWC Carderock","SS","2012-09","76350.00","0","0","0","0","","","","","","","","2012-04","","","",
"859ad74168893edc0262a9657d57c0f6","1418723599","2014-12-16T09:53:19+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Radiation Safety & Control Services","0","0","0","0","0","0","Stratham NH","0","15","FFP","2013","2013-02","true","NSWC Carderock","SS","2013-05","7089.47","0","0","0","0","","","","","","","","2012-04","","","",
"859ad74168893edc0262a9657d57c0f6","1418723599","2014-12-16T09:53:19+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Radiation Safety & Control Services","0","0","0","0","0","0","Stratham NH","0","3","FFP","2012","2012-03","true","NSWC Carderock","SS","2012-06","139182.33","0","0","0","0","","","","","","","","2012-02","","","",
"859ad74168893edc0262a9657d57c0f6","1418723599","2014-12-16T09:53:19+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Radiation Safety & Control Services","0","0","0","0","0","0","Stratham NH","0","150","FFP","2012","2012-03","true","NSWC Carderock","SS","2012-11","2800.00","","","","","","","","","","","","2012-02","","","",
"859ad74168893edc0262a9657d57c0f6","1418723599","2014-12-16T09:53:19+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Radiation Safety & Control Services","0","0","0","0","0","0","Stratham NH","0","150","FFP","2013","2013-01","true","NSWC Carderock","SS","2013-07","2800.00","0","0","0","0","","","","","","","","2012-02","","","",
"859ad74168893edc0262a9657d57c0f6","1418723599","2014-12-16T09:53:19+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","TBD","0","0","0","0","0","0","UNKNOWN","0","1","FFP","2013","2013-01","false","NSWC Carderock","C","2013-04","20000.00","0","0","0","0","","","","","","","","2012-11","","","",
"859ad74168893edc0262a9657d57c0f6","1418723599","2014-12-16T09:53:19+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","TBD","0","0","0","0","0","0","UNKNOWN","0","3","FFP","2013","2012-11","true","NSWC Carderock","C","2013-08","100000.00","0","0","0","0","","","","","","","","2011-04","","","",
"859ad74168893edc0262a9657d57c0f6","1418723599","2014-12-16T09:53:19+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","TBD","0","0","0","0","0","0","UNKNOWN","0","2","FFP","2012","2012-04","true","NSWC Carderock","C","2013-04","459000.00","0","0","0","0","","","","","","","","2011-02","","","",
"859ad74168893edc0262a9657d57c0f6","1418723599","2014-12-16T09:53:19+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Puget Sound NSY","0","0","0","0","0","0","Bremerton WA","0","50","","2013","2012-11","true","** NO PCO **","","2013-01","5500.00","0","0","0","0","","WR","","","","","","","","","",
"859ad74168893edc0262a9657d57c0f6","1418723599","2014-12-16T09:53:19+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","TBD","0","0","0","0","0","0","UNKNOWN","0","40","FFP","2013","2013-09","true","NSWC Carderock","C","2014-03","45000.00","0","0","0","0","","","","","","","","2011-02","","","",
"859ad74168893edc0262a9657d57c0f6","1418723599","2014-12-16T09:53:19+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","TBD","0","0","0","0","0","0","UNKNOWN","0","3","FFP","2013","2012-12","true","NSWC Carderock","C","2013-06","50000.00","0","0","0","0","","","","","","","","2012-06","","","",
"859ad74168893edc0262a9657d57c0f6","1418723599","2014-12-16T09:53:19+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","TBD","0","0","0","0","0","0","UNKNOWN","0","50","FFP","2013","2013-09","true","NSWC Carderock","C","2014-01","17391.00","0","0","0","0","","","","","","","","2012-06","","","",
"859ad74168893edc0262a9657d57c0f6","1418723599","2014-12-16T09:53:19+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Perkinelmer","0","0","4","4","0","0","Shelton CT","0","2","FFP","2011","2011-06","true","NSWC Carderock","C","2011-09","96000.00","0","0","0","0","","","","","","","","2010-02","","","",
"859ad74168893edc0262a9657d57c0f6","1418723599","2014-12-16T09:53:19+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Canberra Industries","0","0","0","0","0","0","Meriden CT","0","3","FFP","2011","2011-06","true","NSWC Carderock","C","2011-09","27666.67","0","0","0","0","","","","","","","","2010-05","","","",
"859ad74168893edc0262a9657d57c0f6","1418723599","2014-12-16T09:53:19+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Owens Scientific","0","0","0","0","0","0","Katy TX","0","5","FFP","2011","2011-04","true","NSWC Carderock","C","2011-07","16600.00","0","0","0","0","","","","","","","","2010-05","","","",
"859ad74168893edc0262a9657d57c0f6","1418723599","2014-12-16T09:53:19+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","1","","2012","2012-01","true","DSCP","","2012-05","182317.00","0","0","0","0","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","3","3","0","0","Unknown","0","8","","2012","2012-03","true","DSCP","","2012-06","184473.00","0","0","0","0","true","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","1","","2012","2012-02","true","DSCP","","2012-06","127173.00","","","","","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","3","","2013","2013-01","true","DSCP","","2013-05","129335.00","0","0","0","0","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","2","","2012","2012-02","true","DSCP","","2012-06","86414.00","0","0","0","0","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","2","","2012","2012-01","true","DSCP","","2012-05","283141.00","0","0","0","0","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","3","3","0","0","Unknown","0","8","","2012","2012-03","true","DSCP","","2012-06","59125.00","0","0","0","0","true","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Caterpillar Inc","0","0","4","4","0","0","Mossville IL","0","22","","2011","2011-04","true","DSCP","","2011-08","267950.00","0","0","0","0","true","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","13","","2011","2012-04","true","DSCP","","2012-08","258298.00","0","0","0","0","true","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Caterpillar Inc","0","0","7","7","0","0","Mossville IL","0","2","","2011","2011-04","true","TACOM Warren MI","","2011-11","180647.00","","","","","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Caterpillar Inc","0","0","7","7","0","0","Mossville IL","0","10","","2011","2011-02","true","TACOM Warren MI","","2011-11","180647.00","0","0","0","0","true","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","4","","2011","2012-04","true","DSCP","","2012-08","235595.00","0","0","0","0","true","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","1","","2011","2012-04","true","DSCP","","2012-08","167480.00","0","0","0","0","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Caterpillar Inc","0","0","5","5","0","0","Mossville IL","0","13","","2011","2011-03","true","DSCP","","2011-08","167480.00","0","0","0","0","true","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","5","5","0","0","Unknown","0","2","","2012","2012-01","true","DSCP","","2012-06","170145.00","0","0","0","0","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","5","5","0","0","Unknown","0","2","","2013","2013-01","true","DSCP","","2013-06","94302.00","0","0","0","0","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","5","","2012","2012-01","true","DSCP","","2012-05","25106.00","","","","","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","6","","2013","2013-01","true","DSCP","","2013-05","25533.00","0","0","0","0","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","1","","2012","2012-01","true","DSCP","","2012-05","59199.00","0","0","0","0","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Caterpillar Inc","0","0","5","5","0","0","Mossville IL","0","4","","2011","2011-02","true","DSCP","","2011-07","536171.00","0","0","0","0","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Caterpillar Inc","0","0","5","5","0","0","Mossville IL","0","6","","2011","2011-03","true","DSCP","","2011-08","559168.00","0","0","0","0","true","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Caterpillar Inc","0","0","5","5","0","0","Mossville IL","0","21","","2011","2011-02","true","DSCP","","2011-07","129408.00","0","0","0","0","true","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","8","","2012","2012-04","true","DSCP","","2012-08","131860.00","","","","","true","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","10","","2013","2013-04","true","DSCP","","2013-08","134101.00","0","0","0","0","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Caterpillar Inc","0","0","7","7","0","0","Mossville IL","0","1","","2011","2011-01","true","DSCP","","2011-08","592699.00","0","0","0","0","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","14","","2011","2012-02","true","DSCP","","2012-06","592699.00","0","0","0","0","true","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","5","5","0","0","Unknown","0","6","","2012","2012-02","true","DSCP","","2012-07","63169.00","0","0","0","0","true","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","3","","2012","2012-04","true","DSCP","","2012-08","108604.00","0","0","0","0","true","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","5","","2011","2012-04","true","DSCP","","2012-08","1300500.00","0","0","0","0","true","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","1","","2012","2012-01","true","DSCP","","2012-05","79551.00","0","0","0","0","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","3","","2011","2012-04","true","DSCP","","2012-08","12424.00","","","","","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","3","","2012","2012-01","true","DSCP","","2012-05","12621.00","0","0","0","0","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","2","","2012","2012-01","true","DSCP","","2012-05","41076.00","0","0","0","0","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Magnum Products LLC","0","0","4","4","0","0","Berlin WI","0","44","","2011","2011-10","true","DSCP","","2012-02","11899.00","","","","","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Magnum Products LLC","0","0","4","4","0","0","Berlin WI","0","9","","2011","2011-10","true","DSCP","","2012-02","11899.00","0","0","0","0","true","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","1","","2013","2013-04","true","DSCP","","2013-08","12295.00","0","0","0","0","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","3","","2011","2012-04","true","Army MEP","","2012-08","13850.00","","","","","","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","5","","2011","2012-04","true","Army MEP","","2012-08","13850.00","0","0","0","0","true","MIPR","","","","","","","","","",
"569cfcb485db7e2bf84c59619d442ebd","1418723611","2014-12-16T09:53:31+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","4","4","0","0","Unknown","0","8","","2011","2012-04","true","Army MEP","","2012-08","18772.00","0","0","0","0","","MIPR","","","","","","","","","",
