"id","fiscal_year.meta.partial.fields","timestamp_iso8601.meta.partial.fields","timestamp.meta.partial.fields","source.meta.partial.fields","data_type.meta.partial.fields","catalog.meta.partial.fields","classification.meta.partial.fields","source_filename.meta.partial.fields","resource.meta.partial.fields","type.meta.partial.fields","value.BudgetYear.record.partial.fields","value.LineItemTitle.record.partial.fields","value.LineItemNumber.record.partial.fields","value.Code.record.partial.fields","@quantityUnitName.record.partial.fields","@quantityUnits.record.partial.fields","value.BudgetSubActivityTitle.record.partial.fields","value.BudgetActivityTitle.record.partial.fields","value.BudgetCycle.record.partial.fields","value.SubmissionDate.record.partial.fields","value.Description.record.partial.fields","value.ServiceAgencyName.record.partial.fields","@totalCostUnits.record.partial.fields","@unitCostUnits.record.partial.fields","value.ProgramElementNumber.OtherRelatedProgramElementList.record.partial.fields","value.Justification.record.partial.fields","value.AppropriationTitle.record.partial.fields","value.AppropriationNumber.record.partial.fields","value.CostType.record.partial.fields","value.BudgetActivityNumber.record.partial.fields","value.BudgetSubActivityNumber.record.partial.fields","value.P1LineItemNumber.record.partial.fields","value.TotalCost.BudgetYearFour.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Quantity.BudgetYearFour.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.TotalCost.BudgetYearTwo.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Quantity.BudgetYearTwo.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.TotalCost.BudgetYearThree.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Quantity.BudgetYearThree.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.TotalCost.BudgetYearFive.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Quantity.BudgetYearFive.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.TotalCost.BudgetYearOne.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Quantity.BudgetYearOne.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.TotalCost.BudgetYearOneBase.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Quantity.BudgetYearOneBase.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Name.Component.ComponentList.ComponentSplit.record.partial.fields","value.TotalCost.PriorYear.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Quantity.PriorYear.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.TotalCost.CurrentYear.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Quantity.CurrentYear.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.TotalCost.BudgetYearOneOCO.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Quantity.BudgetYearOneOCO.Cost.Component.ComponentList.ComponentSplit.record.partial.fields",
"3a45d6b8d1fbebc06f372c6decdf7d73","","","","","","","","","","","2013","Surface-Launched AMRAAM System Summary:","C81001","","Each","","","","","","Surface Launched Advanced Medium Range Air-To-Air Missile (SLAMRAAM) is an air defense system included in the Army Integrated Air & Missile Defense (IAMD) architecture.  SLAMRAAM consists of launcher platforms employing the proven AIM-120-C7 Advanced Medium Range Air-to-Air Missile (AMRAAM); Integrated Fire Control Station (IFCS) command control and communications platforms; and Improved Sentinel Radars. SLAMRAAM is a day or night adverse weather non-line-of-sight system that counters cruise missiles (CM) unmanned aerial vehicle (UAV) fixed wing and rotary wing threats. SLAMRAAM is mobile and armored which allows it to operate in various combat situations to protect maneuver forces and strategic assets. The Army's Air and Missile Defense (AMD) portfolio assessment of the cost-effectiveness of SLAMRAAM capabilities versus competing priorities for capability investments within the AMD portfolio led to an Army recommendation to conduct an orderly conclusion of the SLAMRAAM program.","Army","Millions","Thousands","0604802A","There is no funding in FY 2013.","","","","","","","","","","","","","","","","","","","","","","","","","",
"3a45d6b8d1fbebc06f372c6decdf7d73","","","","","","","","","","","2013","Surface-Launched AMRAAM System Summary:","C81001","","Each","","","","","","Surface Launched Advanced Medium Range Air-To-Air Missile (SLAMRAAM) is an air defense system included in the Army Integrated Air & Missile Defense (IAMD) architecture.  SLAMRAAM consists of launcher platforms employing the proven AIM-120-C7 Advanced Medium Range Air-to-Air Missile (AMRAAM); Integrated Fire Control Station (IFCS) command control and communications platforms; and Improved Sentinel Radars. SLAMRAAM is a day or night adverse weather non-line-of-sight system that counters cruise missiles (CM) unmanned aerial vehicle (UAV) fixed wing and rotary wing threats. SLAMRAAM is mobile and armored which allows it to operate in various combat situations to protect maneuver forces and strategic assets. The Army's Air and Missile Defense (AMD) portfolio assessment of the cost-effectiveness of SLAMRAAM capabilities versus competing priorities for capability investments within the AMD portfolio led to an Army recommendation to conduct an orderly conclusion of the SLAMRAAM program.","Army","Millions","Thousands","0605455A","There is no funding in FY 2013.","","","","","","","","","","","","","","","","","","","","","","","","","",
"3a45d6b8d1fbebc06f372c6decdf7d73","2013","2014-12-16T09:54:06+00:00","1418723646","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","Surface-Launched AMRAAM System Summary:","C81001","","Each","Each","Surface-To-Air Missile System","Other Missiles","PB","2012-02","Surface Launched Advanced Medium Range Air-To-Air Missile (SLAMRAAM) is an air defense system included in the Army Integrated Air & Missile Defense (IAMD) architecture.  SLAMRAAM consists of launcher platforms employing the proven AIM-120-C7 Advanced Medium Range Air-to-Air Missile (AMRAAM); Integrated Fire Control Station (IFCS) command control and communications platforms; and Improved Sentinel Radars. SLAMRAAM is a day or night adverse weather non-line-of-sight system that counters cruise missiles (CM) unmanned aerial vehicle (UAV) fixed wing and rotary wing threats. SLAMRAAM is mobile and armored which allows it to operate in various combat situations to protect maneuver forces and strategic assets. The Army's Air and Missile Defense (AMD) portfolio assessment of the cost-effectiveness of SLAMRAAM capabilities versus competing priorities for capability investments within the AMD portfolio led to an Army recommendation to conduct an orderly conclusion of the SLAMRAAM program.","Army","Millions","Thousands","0214400A","There is no funding in FY 2013.","Missile Procurement Army","2032A","AB","2","10","3","","","","","","","","","","","","","","","","","","","",
"242041d939ca495c7dcce4d9f2281699","2013","2014-12-16T09:54:31+00:00","1418723671","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","Defense Enterprise Wideband Satcom Systems","BB8500","","Each","Each","Comm - Satellite Communications","Communications and Electronics Equipment","PB","2012-02","The Defense Enterprise Wideband SATCOM Systems (DEWSS) provides super high frequency (SHF) wideband and anti-jam (AJ) satellite communications supporting critical national strategic and tactical Command Control Communications and Intelligence (C3I) requirements. Portions of DEWSS must support the Army Warfighter as well as unique and vital Department of Defense (DOD) and non-DOD users as approved by the Joint Staff and/or Secretary of Defense (SECDEF). The DEWSS/WGS will be used in conjunction with the Terrestrial Transmissions of the Defense Information System Network (DISN) and other communications systems to provide end-to-end communications and the long-haul connectivity the Warfighter needs for both tactical reachback and strategic communications. These programs provide the critical bandwidth required for the Global Information Grid (GIG) by developing and fielding communications systems capable of overcoming existing and projected bandwidth constraints. DEWSS/WGS will provide long-haul service between the Continental United States (CONUS) and overseas locations. This program is designated as a DoD Space program.","Army","Millions","Thousands","0303142A","FY 2013 Base procurement dollars in the amount of $151.636 million procure Frequency Conversion Subsystems (FCS) Replacement Radio Frequency Interface Subsystem (RRFIS) Remote Monitoring Control Equipment (RMCE) Wideband Satellite Communications (SATCOM) Trend Analysis and Anomaly Resolution Subsystems (WSTARS) Joint Management Operations System (JMOS) software efforts Senior National Leadership Communications (SNLC) Jam Resistant Secure Communications (JRSC) Program Modernization of Enterprise terminals (MET) Defense Communications Satellite Subsystem (DCSS) and AN/TSC/93E Terminals.In accordance with Section 1815 of the FY 2008 National Defense Authorization Act (P.L. 110-181) this item is necessary for use by the active and reserve components of the Armed Forces for homeland defense missions domestic emergency responses and providing military support to civil authorities.","Other Procurement Army","2035A","AB","2","18","24","","","","","","","","","","","","","","","","","","","",
"be6c0b4d3e369293a90ec547e7abbe5b","2013","2014-12-16T09:54:43+00:00","1418723683","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","Counter-Rocket Artillery & Mortar (C-RAM)","BZ0526","","Each","Each","Elect Equip - Tactical Surv. (Tac Surv)","Communications and Electronics Equipment","PB","2012-02","Counter-Rocket Artillery Mortar (C-RAM) is an evolutionary non-developmental program initiated by the Army Chief of Staff in response to the Indirect Fire (IDF) threat and a validated Operational Needs Statement (ONS).  The primary mission of the C-RAM program is to develop procure field and maintain a system-of-systems (SoS) that can detect RAM launches; locally warn the defended area with sufficient time for personnel to take appropriate action; intercept rounds in flight thus preventing damage to ground forces or facilities; and enhance response to and defeat of enemy forces.  The C-RAM capability is comprised of a combination of multi-service fielded and non-developmental item (NDI) sensors command and control (C2) systems and a modified U.S. Navy intercept system (Land-based Phalanx Weapon System (LPWS)) with a low cost commercial off-the-shelf (COTS) warning system and wireless local area network.  The C-RAM SoS capability is currently deployed at multiple sites in two theaters of operation providing them correlated air and ground pictures and linking them to the Army Mission Command and the Joint Defense Network with various forms of communications to provide situational awareness and exchange of timely and accurate information to synchronize and optimize automated Shape Sense Warn Intercept Respond and Protect decisions.The deployment of the C-RAM SoS was accomplished through an incremental acquisition process driven by urgent operational needs theater priorities and emerging capability requirements to provide a counter-RAM capability to combat forces.  The C-RAM SoS approach was initially validated by a Proof of Principle demonstration in December 2004 and has undergone more than 25 Army Test and Evaluation Command (ATEC)-supported operational assessments to incorporate multiple improvements in response to changes in threat tactics and lessons learned.  The C-RAM Sense and Warn (S&W) capability is currently deployed to Forward Operating Bases (FOBs) in support of of Department of State/Office of Security Cooperation-Iraq (DoS/OSC-I) operations. Additionally C-RAM program office is currently deploying C-RAM S&W capability to FOBs in Afghanistan in support of Operation Enduring Freedom (OEF).  In response to a theater requirement tasked to the Rapid Equipping Force (REF) C-RAM installed Mass Notification Systems (MNS) at multiple OEF sites to support base-wide alerts and announcements.  Continuing C-RAM SoS improvement efforts to include C2 software upgrades as well as deploying enhanced detection/intercept capability against low Quadrant Elevation (QE) rocket and Improvised Rocket Assisted Munitions (IRAM) are required to meet emerging theater requirements.Support of the CRAM SoS capability fielded in theatre has been mainly OCO.","Army","Millions","Thousands","0604741A","There is no FY 13 request.All funding is for the Active component.","Other Procurement Army","2035A","AB","2","86","87","","","","","","","","","","","","","Army Active","268.267","1","15.774","7","","",
"2804b6d89e9867734b425ed9a809a47c","","","","","","","","","","","2013","FAAD GBS","","","","","","","","","The Improved Sentinel system is used with the Forward Area Air Defense Command and Control [FAAD C2] element and is a supporting program to the Integrated Air and Missile Defense architecture via the Integrated Air and Missile Defense Battle Command System [IBCS] to provide critical air surveillance of the forward areas.Improved Sentinel [AN/MPQ-64A1] consists of a radar-based sensor with its prime mover/power Identification Friend or Foe [IFF] and Forward Area Air Defense [FAAD] Command Control and Intelligence [C2I] interfaces. The radar is deployed in both an air defense role and a sense and warn role for Counter-Rocket Artillery and Mortar [C-RAM] missions. The sensor is advanced three-dimensional battlefield X-Band air defense phased-array radar with an instrumented range of 75 km. The Improved Sentinel is capable of operating day or night in adverse weather conditions in the battlefield environments of dust smoke aerosols and enemy countermeasures. It provides 360-degree azimuth coverage for acquisition tracking. The Improved Sentinel contributes to the digital battlefield by automatically detecting classifying identifying and reporting targets [cruise missiles unmanned aerial vehicles rotary wing and fixed wing aircraft]. Improved Sentinel acquires targets sufficiently forward of the battle area to allow weapons reaction time and engagement at optimum ranges. The Improved Sentinel's integrated IFF reduces the potential for fratricide of US and Coalition aircraft.","Army","","","","","","","","","","","","","","","","","","","","","","","Army Active","118.455","26","3.958","","","",
"2804b6d89e9867734b425ed9a809a47c","","","","","","","","","","","2013","FAAD GBS","WK5053","","Each","","","","","","The Improved Sentinel system is used with the Forward Area Air Defense Command and Control [FAAD C2] element and is a supporting program to the Integrated Air and Missile Defense architecture via the Integrated Air and Missile Defense Battle Command System [IBCS] to provide critical air surveillance of the forward areas.Improved Sentinel [AN/MPQ-64A1] consists of a radar-based sensor with its prime mover/power Identification Friend or Foe [IFF] and Forward Area Air Defense [FAAD] Command Control and Intelligence [C2I] interfaces. The radar is deployed in both an air defense role and a sense and warn role for Counter-Rocket Artillery and Mortar [C-RAM] missions. The sensor is advanced three-dimensional battlefield X-Band air defense phased-array radar with an instrumented range of 75 km. The Improved Sentinel is capable of operating day or night in adverse weather conditions in the battlefield environments of dust smoke aerosols and enemy countermeasures. It provides 360-degree azimuth coverage for acquisition tracking. The Improved Sentinel contributes to the digital battlefield by automatically detecting classifying identifying and reporting targets [cruise missiles unmanned aerial vehicles rotary wing and fixed wing aircraft]. Improved Sentinel acquires targets sufficiently forward of the battle area to allow weapons reaction time and engagement at optimum ranges. The Improved Sentinel's integrated IFF reduces the potential for fratricide of US and Coalition aircraft.","Army","Millions","Thousands","0214400A","FY 2013 Base procurement dollars in the amount of $7.980 million supports the fielding of the FY 2011 procurement. There is no Overseas Contingency Operations (OCO) funding in FY 2013.","","","","","","","","","","","","","","","7.98","","7.98","","Army National Guard","139.958","30","","","","",
"2804b6d89e9867734b425ed9a809a47c","2013","2014-12-16T09:54:41+00:00","1418723681","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","FAAD GBS","WK5053","","Each","Each","Elect Equip - Tactical Surv. (Tac Surv)","Communications and Electronics Equipment","PB","2012-02","The Improved Sentinel system is used with the Forward Area Air Defense Command and Control [FAAD C2] element and is a supporting program to the Integrated Air and Missile Defense architecture via the Integrated Air and Missile Defense Battle Command System [IBCS] to provide critical air surveillance of the forward areas.Improved Sentinel [AN/MPQ-64A1] consists of a radar-based sensor with its prime mover/power Identification Friend or Foe [IFF] and Forward Area Air Defense [FAAD] Command Control and Intelligence [C2I] interfaces. The radar is deployed in both an air defense role and a sense and warn role for Counter-Rocket Artillery and Mortar [C-RAM] missions. The sensor is advanced three-dimensional battlefield X-Band air defense phased-array radar with an instrumented range of 75 km. The Improved Sentinel is capable of operating day or night in adverse weather conditions in the battlefield environments of dust smoke aerosols and enemy countermeasures. It provides 360-degree azimuth coverage for acquisition tracking. The Improved Sentinel contributes to the digital battlefield by automatically detecting classifying identifying and reporting targets [cruise missiles unmanned aerial vehicles rotary wing and fixed wing aircraft]. Improved Sentinel acquires targets sufficiently forward of the battle area to allow weapons reaction time and engagement at optimum ranges. The Improved Sentinel's integrated IFF reduces the potential for fratricide of US and Coalition aircraft.","Army","Millions","Thousands","0604820A","FY 2013 Base procurement dollars in the amount of $7.980 million supports the fielding of the FY 2011 procurement. There is no Overseas Contingency Operations (OCO) funding in FY 2013.","Other Procurement Army","2035A","AB","2","86","80","","","","","","","","","7.98","","7.98","","Army National Guard","139.958","30","","","","",
"76545fb91e851e224e994196166d3aa3","2013","2014-12-16T09:54:37+00:00","1418723677","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","TSEC - Army Key Mgt Sys (AKMS)","BA1201","A","Each","Each","Information Security","Communications and Electronics Equipment","PB","2012-02","Army Key Management System (AKMS) is the Army's system to automate the functions of Communications Security (COMSEC) key management control and distribution Electronic Counter-Countermeasures (ECCM) generation and distribution and Signal Operation Instructions (SOI) management.  AKMS electronically generates and distributes Army key and key-related material thereby limiting adversarial access to and reducing the vulnerability of Army Command Control Communications Computers Intelligence (C4I) systems.  It provides key management to communications and network planning.  AKMS consists of three components namely the Local COMSEC Management Software (LCMS) the Automated Communications Engineering Software (ACES) and the Simple Key Loader (SKL).  LCMS is the Army's portion of the four-tiered Electronic Key Management System (EKMS).  The EKMS is a key management COMSEC material distribution and logistics support system consisting of interoperable service and civil agency key management systems.  ACES is a Spectrum Management tool that provides enhanced automated functions of net/cryptonet management Signal Operating Instructions and Electronic Protection.  The SKL moves the ACES/LCMS data to End Crypto Units (ECUs).  The SKL although not a recognized Joint Program has multi-service support. The Tri-Services have formed a Tri-Service Working Group (TSWG) to support the SKL production/fielding.  Army is the chair for the TSWG and the Air Force Navy and the National Security Agency (NSA) are voting members.  Customer funding has been received from the other services to procure SKLs for field use. Additionally the Army National Guard and Reserve may provide separate funding for SKLs. The Army First Unit Equipped (FUE) was in May 05 and fielding to remaining Army units is continuing.  AKMS is part of the management/support infrastructure for the new Modular Army architecture which provides critical functions for supporting Army's transformation.","Army","Millions","Thousands","0303140A","FY13 Base procurement dollars in the amount of $23.432 million supports the continued modification in service of the SKL continued post deployment software support (PDSS) for the SKLs provides for the associated government and contractor engineering support and training for ACES LCMS and SKLs.  The SKL will be utilized to perform all Tier Three functions of Electronic Key Management System (EKMS). Modification in service of ACES and SKL are required in order to meet the required Capability Set 13/14. LCMS will be replaced by Key Management Infrastructure Management Client Nodes (MGCs).  Project Director (PD) COMSEC will support the Army's transition to KMI with New Equipment Training fielding and integration efforts.IAW Section 1815 of the FY08 NDAA this item is necessary for use by the active components and reserve components of the Armed Forces for homeland defense missions domestic emergency responses and providing military support to civil authorities.","Other Procurement Army","2035A","AB","2","64","53","16.114","","13.89","","34.112","","35.179","","23.432","","23.432","","Army Active","25.814","","12.541","","","",
"c70675f843500958ce408482a99352ed","2013","2014-12-16T09:54:54+00:00","1418723694","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","Field Feeding Equipment","M65800","A","Each","Each","Combat Service Support Equipment","Other Support Equipment","PB","2012-02","The Field Feeding and Refrigeration program provides equipment to conduct tactical food service operations.  Field Feeding is a combat multiplier which improves morale and enhances the warfighters physical and cognitive capabilities.  Associated with food service operations are storage preparation serving and cleanup.  Equipment items include:  field kitchens food sanitation centers and refrigerated containers.  In conjunction with food service personnel and field rations this equipment comprises the Army Field Feeding System (AFFS) which supports the Army standard of one hot cook-prepared meal per day in the field.  This program provides a critical capability that supports Army transformation and the modularity concept and maintains readiness through fielding and integrating new equipment.  It enhances the field Soldier's well being and reduces sustainment requirements related Combat Support/Combat Service Support (CS/CSS) lift demands combat zone footprint and logistical support costs.","Army","Millions","Thousands","0604713A","FY13 Base procurement funding in the amount of $27.417 million procures 149 Refrigeration Container Systems and 79 Assault Kitchens critically needed to fill Army Modular Force requirement shortages replace or upgrade overaged items and replace equipment that presents safety hazards.  Current Army doctrine calls for providing Soldiers with at least one cook-prepared meal per day.  This equipment is essential to support that requirement eliminate dangerous gasoline burning equipment and bring food service operations into compliance with Department of Defense (DoD) single fuel policies.  Funding procures equipment and materiel to support a balanced investment strategy for the Army's approved force structure and Army Force Generation (ARFORGEN) requirements.In accordance with Section 1815 of the FY 2008 National Defense Authorization Act (P.L. 110-181) this item is necessary for use by the active and reserve components of the Armed Forces for homeland defense missions domestic emergency responses and providing military support to civil authorities.","Other Procurement Army","2035A","AB","3","25","144","","","","","","","","","","","","","","","","","","","",
"d9c108dd294189231c542ed611d77f5d","","","","","","","","","","","2013","Heaters and ECU's","","","","","","","","","The 60000 British Thermal Units per hour (BTU/H) Improved Environmental Control Unit (IECU) program is a joint Army and Air Force effort to replace the heavy and inefficient field Environmental Control Units that utilize ozone depleting refrigerants.  The 60000 BTU/HR IECU will be a replacement for the existing Army 54000-BTU/HR Environmental Control Unit (ECU) and Air Force developed 66000-BTU/HR Field Deployable Environmental Control Unit. The 60000 BTU/H IECU will be lighter in weight than the existing military ECUs.   The Large Capacity Field Heater (LCFH) provides 400000 BTUH.  It is used to heat maintenance tents specifically the Lightweight Maintenance Enclosure (LME) in cold environments so that soldiers can safely repair a wide variety of equipment such as trucks tanks helicopters and air defense and field artillery systems.  It is thermostatically controlled and uses either diesel or JP-8 fuel to produce heat. This supports the single fuel on the battlefield concept.  The LCFH is mobile and delivers both heated and re-circulated fresh and vented air through sealed detachable flexible ducts.  It is suitable for use in temperate and arctic environments. It replaces the dangerous outdated gasoline powered 400000 BTUH Herman Nelson Heater.  The LCFH is safer for personnel operating equipment in enclosed areas because it eliminates carbon monoxide emissions within the shelters.","Army","","","","","","","","","","","17.842","1742","10.287","1084","16.473","1649","12.041","1232","2.878","415","2.878","415","Army Active","19.709","765","10.109","866","","",
"d9c108dd294189231c542ed611d77f5d","","","","","","","","","","","2013","Heaters and ECU's","","","","","","","","","The 60000 British Thermal Units per hour (BTU/H) Improved Environmental Control Unit (IECU) program is a joint Army and Air Force effort to replace the heavy and inefficient field Environmental Control Units that utilize ozone depleting refrigerants.  The 60000 BTU/HR IECU will be a replacement for the existing Army 54000-BTU/HR Environmental Control Unit (ECU) and Air Force developed 66000-BTU/HR Field Deployable Environmental Control Unit. The 60000 BTU/H IECU will be lighter in weight than the existing military ECUs.   The Large Capacity Field Heater (LCFH) provides 400000 BTUH.  It is used to heat maintenance tents specifically the Lightweight Maintenance Enclosure (LME) in cold environments so that soldiers can safely repair a wide variety of equipment such as trucks tanks helicopters and air defense and field artillery systems.  It is thermostatically controlled and uses either diesel or JP-8 fuel to produce heat. This supports the single fuel on the battlefield concept.  The LCFH is mobile and delivers both heated and re-circulated fresh and vented air through sealed detachable flexible ducts.  It is suitable for use in temperate and arctic environments. It replaces the dangerous outdated gasoline powered 400000 BTUH Herman Nelson Heater.  The LCFH is safer for personnel operating equipment in enclosed areas because it eliminates carbon monoxide emissions within the shelters.","Army","","","","","","","","","","","10.447","1084","4.395","538","9.296","1017","7.701","783","1.863","274","1.863","274","Army National Guard","6.263","336","","","","",
"d9c108dd294189231c542ed611d77f5d","2013","2014-12-16T09:54:53+00:00","1418723693","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","Heaters and ECU's","MF9000","","Each","Each","Combat Service Support Equipment","Other Support Equipment","PB","2012-02","The 60000 British Thermal Units per hour (BTU/H) Improved Environmental Control Unit (IECU) program is a joint Army and Air Force effort to replace the heavy and inefficient field Environmental Control Units that utilize ozone depleting refrigerants.  The 60000 BTU/HR IECU will be a replacement for the existing Army 54000-BTU/HR Environmental Control Unit (ECU) and Air Force developed 66000-BTU/HR Field Deployable Environmental Control Unit. The 60000 BTU/H IECU will be lighter in weight than the existing military ECUs.   The Large Capacity Field Heater (LCFH) provides 400000 BTUH.  It is used to heat maintenance tents specifically the Lightweight Maintenance Enclosure (LME) in cold environments so that soldiers can safely repair a wide variety of equipment such as trucks tanks helicopters and air defense and field artillery systems.  It is thermostatically controlled and uses either diesel or JP-8 fuel to produce heat. This supports the single fuel on the battlefield concept.  The LCFH is mobile and delivers both heated and re-circulated fresh and vented air through sealed detachable flexible ducts.  It is suitable for use in temperate and arctic environments. It replaces the dangerous outdated gasoline powered 400000 BTUH Herman Nelson Heater.  The LCFH is safer for personnel operating equipment in enclosed areas because it eliminates carbon monoxide emissions within the shelters.","Army","Millions","Thousands","0608804A","FY13 Base procurement dollars in the amount of $10.689 million supports production of the 60000 BTU/hr IECUs that are required as a component or separately authorized in support of fielded tactical weapon systems. IECUs are required to fill existing shortages or provide replacement for assets that are overaged nonsupportable and nonrepairable. The IECUs are critical to the systems they support. Additionally IECUs are required to fill urgent shortages on new fieldings of high priority weapon systems.FY13 Base Funding of $1.521 million supports the procurement new equipment training and fielding of 81 Large Capacity Field Heaters (LCFH) to Active Reserve and National Guard units and APS requirements in accordance with the Army Priority List. The LCFH provides a critical environmental control system that supports Army Transformation and expeditionary requirements by maintaining readiness through fielding and integrating new equipment to Modular and Stryker Forces.  The LCFH as the Army's only standard and fully logistically supportable heater in this heating range has many proven advantages over its Commercial-Off-The-Shelf (COTS) heater alternatives which include lower procurement/life cycle costs higher operating efficiency and significantly reduced fuel costs. Furthermore the LCFH is fully compatible for heating military shelters at cold weather temperatures including down to -60 Fahrenheit required in areas such as the Republic of Korea and Alaska. The rugged LCFH also meets military's stringent transportation health safety and environmental requirements and provides the soldier in the field a safe maintainable and reliable heating system with built-in diagnostics to aid in simplified repairs and reduced down time to increase mission readiness.In accordance with Section 1815 of the FY 2008 National Defense Authorization Act (P.L. 110-181) this item is necessary for use by the active and reserve components of the Armed Forces for homeland defense missions domestic emergency responses and providing military support to civil authorities.","Other Procurement Army","2035A","AB","3","25","138","5.853","479","4.111","444","6.267","491","5.929","456","7.469","643","7.469","643","Army Reserve","3.23","231","","","","",
"24dcadb14853e7585811dd6328a3703b","2013","2014-12-16T09:55:12+00:00","1418723712","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","MasterJustificationBook_Defense-Wide_PB_2013.xml","procurement-base","2013","2013","Major Equipment OSD","30","A","Each","Each","Major Equipment OSD","Major Equipment","PB","2012-02","The Office of the Secretary of Defense (OSD) is the principal staff element of the Secretary of Defense to develop and promulgate policies in support of the United States national security objectives. This office also provides oversight to assure the effective allocation and efficient management of resources consistent with Secretary of Defense approved plans and programs recommend resource allocations and monitor the implementation of approved programs. The OSD includes the immediate offices of the Secretary and Deputy Secretary of Defense Under Secretaries of Defense Director of Defense Research and Engineering Assistant Secretaries of Defense General Counsel Director of Operational Test and Evaluation Assistants to the Secretary of Defense Director of Administration and Management and such other staff offices as the Secretary establishes to assist in carrying out assigned responsibilities.","Office of Secretary Of Defense","Millions","Millions","0902198D8Z","The Office of the Secretary of Defense request for $47.944 in FY 2013 is in support of funding initiatives such as the Mentor Protégé Program Enterprise Portals Program Joint Capability Technology Demonstration Long Range Planning U.S. Mission to NATO Combatant Commanders' Exercise Engagement and Training Transformation Program and Wounded Ill and Injured Programs. Funding requested is for the modernization of office automation and Information Technology (IT) infrastructure requirements and procurement of mission essential new and replacement equipment for these components.","Procurement Defense-Wide","0300D","AB","1","1","42","","","","","","","","","","","","","","","","","","","",
