"id","fiscal_year.meta.partial.fields","timestamp_iso8601.meta.partial.fields","timestamp.meta.partial.fields","source.meta.partial.fields","data_type.meta.partial.fields","catalog.meta.partial.fields","classification.meta.partial.fields","source_filename.meta.partial.fields","resource.meta.partial.fields","type.meta.partial.fields","value.TotalCost.PriorYear.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.NarrativeExplanation.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","@projectCategoryName.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.EndItemSupportedModel.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Number.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.InitialProjectAward.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ProveOutBegins.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.FinalProjectAward.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ProveOutComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.EquipmentInstallationComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Title.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Name.ProductionSupportFacility.FacilityList.record.partial.fields","value.Location.ProductionSupportFacility.FacilityList.record.partial.fields","value.Type.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.AllPriorYears.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Title.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Number.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Name.LayawayFacility.FacilityList.record.partial.fields","value.Location.LayawayFacility.FacilityList.record.partial.fields","value.Type.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Other.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Type.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Description.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Contractor.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Name.InactiveFacility.FacilityList.record.partial.fields","value.Location.InactiveFacility.FacilityList.record.partial.fields","value.Type.InactiveFacility.FacilityList.record.partial.fields","value.LayawayCost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Description.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Name.ProductionLinesLayaway.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Location.ProductionLinesLayaway.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.ProductionEnd.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.FinalDesignComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ConstructionComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.CorpsOfEngineersSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.CorpsOfEngineersSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ConceptDesignComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","3.505","3.505","FY 2016 Base procurement dollars in the amount of $3.505 million support exterior wall and structural repairs at Scranton Army Ammunition Plant.   Effort will repair the exterior wall of the facility along Mattes Ave and River St and structural repairs to the subway and catacombs.","Production Support","120mm Mortars M1 M795","5163704","2016-03","","2016-03","","","External Wall Repairs (Mattes Ave/River Street) and Structural Repairs","","","","","","","","","","","","","","","","","","","","","","","","0.494","0.494","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2016-04","2016-10","2.701","2.701","","","","0.31","0.31","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","5.343","","","","Procurement dollars in the amount of $5.343 million support project to install a Small Batch Heat Treatment Furnace in the Forge Shop using an area created by the Verson Press System removal project at Scranton Army Ammunition Plant. The new Heat Treatment System will be a package system and include all necessary material handling and support equipment for operation. The new heat treat system's ability to heat treat smaller quantities will decrease overheads associated with the Heat Treat Building.","Production Support","120mm Mortars 5”/54 M1 M795","5143771","2014-09","2015-09","2014-09","2015-09","2015-09","New Small Batch Heat Treat","3.75","","","","","","","","","","","","","","","","","0.988","","","","0.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-10","","","","","","0.145","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","1.924","","","","Procurement dollars in the amount of $1.924 million support project to install a new rough turn lathes in the Forge Shop using an area created by the Verson Press System removal project at Scranton Army Ammunition Plant. The new lathes will be a package system and include all necessary material handling and support equipment for operation. Project will eliminate the need to ship or transport forgings to Production Shop for rough machining and shot blasting prior to heat treat.","Production Support","120mm Mortars 5”/54 M1 M795","5143772","2014-09","2015-12","2014-09","2015-12","2015-12","New Rough Turn Lathes","1.18","","","","","","","","","","","","","","","","","0.3","","","","0.376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-10","","","","","","0.068","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","7.126","","","","Procurement dollars in the amount of $7.126 million support project to provide Scranton Army Ammunition Plant with the highest quality welded rotating bands on the latest state-of-the-art equipment available in the most cost effective and efficient manner. It will increase the capacity and capability to weld rotating bands on multiple projectile bodies simultaneously.","Production Support","M795 XM1128","5143767","2014-09","2016-06","2014-09","2016-06","2016-06","Replace and Upgrade Shell Rotating Band Welders","5.2","","","","","","","","","","","","","","","","","1.001","","","","0.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-10","","","","","","0.175","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","0.622","","","","Procurement dollars in the amount of $0.622 million support project to relocate the boiler closer to the bonderizers at Scranton Army Ammunition Plant. The steam boilers that feed the bonderizers are located 1200 feet from where steam is required. Project will eliminate several hundred feet of piping thus reducing the amount of steam lost in transportation and maintenance costs.","Production Support","120mm Mortars 5”/54 M1 M107 M110 M795","5143722","2014-08","2015-02","2014-08","2015-02","2015-02","Boiler for Bonderizers","0.275","","","","","","","","","","","","","","","","","0.26","","","","0.055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-10","","","","","","0.032","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","0.26","0.26","FY 2016 Base procurement dollars in the amount of $0.260 million support modernization upgrades to Scranton Army Ammunition Plant's Forge Press and Billet Heating Systems.  This project will relocate the 800 pound/hr Induction Heater to support the Bliss III press system.","Production Support","120mm Mortars M1 M107 M110 M795 MK64","5165048","2016-03","2016-07","2016-03","2016-07","2016-06","Relocate 800 lb/hr Induction Heater","","","0.045","0.045","","","","","","","","","","","","","","","","0.17","0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.045","0.045","","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","0.26","0.26","FY 2016 Base procurement dollars in the amount of $0.260 million support modernization upgrades to Scranton Army Ammunition Plant's Rough Turn Machining Cell and Welder systems.  This project will move existing Rough Turn Lathes and Rotating Band Welders in the facility into the Subway under the Forge Shop.  This project will also modify the structure of the Subway under the Forge Shop to allow for this effort.","Production Support","120mm Mortars M1 M107 M110 M795 MK64","5165049","2016-03","2016-08","2016-03","2016-08","2016-07","Relocate Rough Turn Lathes & Welders to the Subway","","","0.045","0.045","","","","","","","","","","","","","","","","0.115","0.115","","","0.045","0.045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2016-03","2016-04","0.055","0.055","","","","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","1.039","1.039","FY 2016 Base procurement dollars in the amount of $1.039 million support modernization upgrades to Scranton Army Ammunition Plant's Erie IV Press system.  This project will use existing equipment at the facility to retrofit the Erie IV Press for Nosing operations and develop appropriate standards and documents for use of this system.","Production Support","120mm Mortars M1 M107 M110 M795 MK64","5165050","2016-03","2016-12","2016-03","2016-12","2016-05","Retrofit Erie IV Press for Nosing Capability","","","0.11","0.11","","","","","","","","","","","","","","","","0.34","0.34","","","0.589","0.589","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2016-03","","","","","","","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","1.299","1.299","FY 2016 Base procurement dollars in the amount of $1.299 million support modernization upgrades to Scranton Army Ammunition Plant's Forge Shop and Flex Cell.  This project will build an addition onto the Forge Shop along the steel yard to house the equipment from the Flex Cell and relocate that equipment to the new addition.","Production Support","120mm Mortars M1 M107 M110 M795 MK64","5165051","2016-03","2016-09","2016-03","2016-09","2016-08","Forge Shop Addition and Flex Cell Relocation","","","0.32","0.32","Scranton Army Ammunition Plant","Scranton Pennsylvania","GOCO","","","","","","","","","","","","","0.11","0.11","","","0.139","0.139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2016-03","2016-06","0.73","0.73","","","","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","3.263","4.453","4.558","4.558","FY 2016 Base procurement dollars in the amount of $4.558 million support the procurement of processing and engineering support efforts including technical and pre-design analyses of future modernization investments for Production Base Support program execution.","Production Support","Multiple","5XX3046","","","","","","Engineering in Support of Provision of Industrial Facilities","","","","","Various Army Ammunition Plants","Multiple","GOCO","","","","","","","","","","","","","","","3.263","4.453","4.558","4.558","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","2.449","1.525","1.482","1.482","FY 2016 Base procurement dollars in the amount of $1.482 million replace analog video scoring and data collection equipment with a digital capability at the multipurpose impact firing range which is used for testing munitions; acquires precision high-dynamic rugged sensors to include displacement pyro-shock/acceleration infrared flash detector and pressure transducers; replaces outdated Lot Acceptance Test/Munition instrumentation calibration equipment and test sets with modern components (includes firing boxes ballistic fuse test sets Rocket Pad Test Sets boresight Targets etc.) and procures high speed digital imaging cameras for ammunition testing that will follow a direct fire projectile's flight path in lieu of using many cameras lined along the flight path.  The majority of the instrumentation being upgraded or replaced is obsolete and has met or exceeded its economic life.  This instrumentation is required to ensure complete and accurate test data is collected and safety and environmental hazards are minimized.  Benefits of this project include increased test efficiencies and decreased costs and risks to Army Program Managers.","Production Support","Initial Production Acceptance & Product Improvements for Ammunition","5XX5060","","","","","","Replace Test Instrumentation in Production Acceptance Testing (Ammunition)","","","","","Yuma Proving Ground / Aberdeen Test Center","Yuma Arizona / Aberdeen Maryland","GOCO","","","","","","","","","","","","","","","2.449","1.525","1.482","1.482","","0.307","0.309","0.31","0.31","","","","0.31","0.31","0.309","Inactive Lines at Active Plants","FY 2016 Base procurement dollars in the amount of $0.310 million support the care and maintenance of laid-away ammunition industrial facilities and equipment at Crane Army Ammunition Activity.  This effort includes non-severable equipment plant equipment special tooling and special test equipment being retained as part of approved plant equipment packages which are required to support future replenishment requirements.","Not Applicable","Crane Army Ammunition Activity","Crane Indiana","GOCO","","","","","","","","","","","0.307","","","","","","","","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","2.449","1.525","1.482","1.482","FY 2016 Base procurement dollars in the amount of $1.482 million replace analog video scoring and data collection equipment with a digital capability at the multipurpose impact firing range which is used for testing munitions; acquires precision high-dynamic rugged sensors to include displacement pyro-shock/acceleration infrared flash detector and pressure transducers; replaces outdated Lot Acceptance Test/Munition instrumentation calibration equipment and test sets with modern components (includes firing boxes ballistic fuse test sets Rocket Pad Test Sets boresight Targets etc.) and procures high speed digital imaging cameras for ammunition testing that will follow a direct fire projectile's flight path in lieu of using many cameras lined along the flight path.  The majority of the instrumentation being upgraded or replaced is obsolete and has met or exceeded its economic life.  This instrumentation is required to ensure complete and accurate test data is collected and safety and environmental hazards are minimized.  Benefits of this project include increased test efficiencies and decreased costs and risks to Army Program Managers.","Production Support","Initial Production Acceptance & Product Improvements for Ammunition","5XX5060","","","","","","Replace Test Instrumentation in Production Acceptance Testing (Ammunition)","","","","","Yuma Proving Ground / Aberdeen Test Center","Yuma Arizona / Aberdeen Maryland","GOCO","","","","","","","","","","","","","","","2.449","1.525","1.482","1.482","","0.054","0.097","0.099","0.099","","","","0.099","0.099","0.097","Inactive Lines at Active Plants","FY 2016 Base procurement dollars in the amount of $0.099 million support the maintenance and long-term storage of reserved unique production equipment with long replacement lead times at Hawthorne Army Depot.","Day & Zimmerman","Hawthorne Army Depot","Hawthorne Nevada","GOCO","","","","","","","","","","","0.054","","","","","","","","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","2.449","1.525","1.482","1.482","FY 2016 Base procurement dollars in the amount of $1.482 million replace analog video scoring and data collection equipment with a digital capability at the multipurpose impact firing range which is used for testing munitions; acquires precision high-dynamic rugged sensors to include displacement pyro-shock/acceleration infrared flash detector and pressure transducers; replaces outdated Lot Acceptance Test/Munition instrumentation calibration equipment and test sets with modern components (includes firing boxes ballistic fuse test sets Rocket Pad Test Sets boresight Targets etc.) and procures high speed digital imaging cameras for ammunition testing that will follow a direct fire projectile's flight path in lieu of using many cameras lined along the flight path.  The majority of the instrumentation being upgraded or replaced is obsolete and has met or exceeded its economic life.  This instrumentation is required to ensure complete and accurate test data is collected and safety and environmental hazards are minimized.  Benefits of this project include increased test efficiencies and decreased costs and risks to Army Program Managers.","Production Support","Initial Production Acceptance & Product Improvements for Ammunition","5XX5060","","","","","","Replace Test Instrumentation in Production Acceptance Testing (Ammunition)","","","","","Yuma Proving Ground / Aberdeen Test Center","Yuma Arizona / Aberdeen Maryland","GOCO","","","","","","","","","","","","","","","2.449","1.525","1.482","1.482","","0.019","0.052","0.053","0.053","","","","0.053","0.053","0.052","Inactive Lines at Active Plants","FY 2016 Base procurement dollars in the amount of $0.053 million support the care and maintenance of laid-away critical production facilities at Holston Army Ammunition Plant.  This effort includes periodic inspections of equipment and buildings corrective maintenance preservation efforts asbestos management and minimum maintenance of specialized production equipment.","BAE Systems Ordnance","Holston Army Ammunition Plant","Kingsport Tennessee","GOCO","","","","","","","","","","","0.019","","","","","","","","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","2.449","1.525","1.482","1.482","FY 2016 Base procurement dollars in the amount of $1.482 million replace analog video scoring and data collection equipment with a digital capability at the multipurpose impact firing range which is used for testing munitions; acquires precision high-dynamic rugged sensors to include displacement pyro-shock/acceleration infrared flash detector and pressure transducers; replaces outdated Lot Acceptance Test/Munition instrumentation calibration equipment and test sets with modern components (includes firing boxes ballistic fuse test sets Rocket Pad Test Sets boresight Targets etc.) and procures high speed digital imaging cameras for ammunition testing that will follow a direct fire projectile's flight path in lieu of using many cameras lined along the flight path.  The majority of the instrumentation being upgraded or replaced is obsolete and has met or exceeded its economic life.  This instrumentation is required to ensure complete and accurate test data is collected and safety and environmental hazards are minimized.  Benefits of this project include increased test efficiencies and decreased costs and risks to Army Program Managers.","Production Support","Initial Production Acceptance & Product Improvements for Ammunition","5XX5060","","","","","","Replace Test Instrumentation in Production Acceptance Testing (Ammunition)","","","","","Yuma Proving Ground / Aberdeen Test Center","Yuma Arizona / Aberdeen Maryland","GOCO","","","","","","","","","","","","","","","2.449","1.525","1.482","1.482","","0.302","0.458","0.735","0.735","0.185","0.185","0.105","0.25","0.25","0.147","Inactive Lines at Active Plants","FY 2016 Base procurement dollars in the amount of $0.735 million support the care and maintenance of laid-away critical production facilities at Iowa Army Ammunition Plant.  They include periodic inspections of equipment and buildings corrective maintenance to maintain weather-tightness of buildings preservation touchup asbestos management and minimum maintenance of specialized production equipment.  These efforts are responsible for associated MIF costs and provide for monitoring of excess facilities until they can be disposed.","American Ordnance","Iowa Army Ammunition Plant","Middletown Iowa","GOCO","","","","","","0.132","0.206","0.3","0.3","0.071","0.099","","","","","","","","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","2.449","1.525","1.482","1.482","FY 2016 Base procurement dollars in the amount of $1.482 million replace analog video scoring and data collection equipment with a digital capability at the multipurpose impact firing range which is used for testing munitions; acquires precision high-dynamic rugged sensors to include displacement pyro-shock/acceleration infrared flash detector and pressure transducers; replaces outdated Lot Acceptance Test/Munition instrumentation calibration equipment and test sets with modern components (includes firing boxes ballistic fuse test sets Rocket Pad Test Sets boresight Targets etc.) and procures high speed digital imaging cameras for ammunition testing that will follow a direct fire projectile's flight path in lieu of using many cameras lined along the flight path.  The majority of the instrumentation being upgraded or replaced is obsolete and has met or exceeded its economic life.  This instrumentation is required to ensure complete and accurate test data is collected and safety and environmental hazards are minimized.  Benefits of this project include increased test efficiencies and decreased costs and risks to Army Program Managers.","Production Support","Initial Production Acceptance & Product Improvements for Ammunition","5XX5060","","","","","","Replace Test Instrumentation in Production Acceptance Testing (Ammunition)","","","","","Yuma Proving Ground / Aberdeen Test Center","Yuma Arizona / Aberdeen Maryland","GOCO","","","","","","","","","","","","","","","2.449","1.525","1.482","1.482","","0.155","0.158","0.161","0.161","","","","0.085","0.085","0.083","Inactive Lines at Active Plants","FY 2016 Base procurement dollars in the amount of $0.161 million support the care and maintenance of laid-away ammunition industrial facilities to include utilities buildings non-severable equipment plant equipment special tooling and special test equipment being retained to support potential future requirements at McAlester Army Ammunition Plant.  This effort also includes associated maintenance of inactive facilities costs such as grounds maintenance fire protection equipment security and administrative support.","Not Applicable","McAlester Army Ammunition Plant","McAlester Oklahama","GOGO","","","","","","0.075","0.075","0.076","0.076","","0.08","","","","","","","","","","","","","","","","","",
