"id","fiscal_year.meta.partial.fields","timestamp_iso8601.meta.partial.fields","timestamp.meta.partial.fields","source.meta.partial.fields","data_type.meta.partial.fields","catalog.meta.partial.fields","classification.meta.partial.fields","source_filename.meta.partial.fields","resource.meta.partial.fields","type.meta.partial.fields","value.CostType.record.partial.fields","value.TotalCost.PriorYear.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.NarrativeExplanation.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","@projectCategoryName.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.EndItemSupportedModel.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Number.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.InitialProjectAward.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.FinalProjectAward.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.EquipmentInstallationComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Title.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Name.ProductionSupportFacility.FacilityList.record.partial.fields","value.Location.ProductionSupportFacility.FacilityList.record.partial.fields","value.Type.ProductionSupportFacility.FacilityList.record.partial.fields","value.ProveOutBegins.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ConstructionComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ProveOutComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.AllPriorYears.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Title.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Number.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Name.LayawayFacility.FacilityList.record.partial.fields","value.Location.LayawayFacility.FacilityList.record.partial.fields","value.Type.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Type.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Description.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Contractor.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Name.InactiveFacility.FacilityList.record.partial.fields","value.Location.InactiveFacility.FacilityList.record.partial.fields","value.Type.InactiveFacility.FacilityList.record.partial.fields","value.LayawayCost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Name.ProductionLinesLayaway.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Description.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Location.ProductionLinesLayaway.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.FinalDesignComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","1.25","","","","Procurement dollars in the amount of $1.250 million support the replacement of building 5 telephone phone system at Lake City Army Ammunition Plant.  The existing system is inadequate has exceeded its life expectancy and suffers from parts obsolescence maintenance issues.","Production Support","5.56mm 7.62mm .50 Cal 20mm Small / Medium Cal. Links","5123608","2011-12","2011-12","2012-09","Building 5 Telephone Switch Replacement","0.837","","","","","","","2012-09","","2012-09","","","0.027","","","","","","","0.386","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","7.2","","","","Procurement dollars in the amount of $7.200 million support construction of a new Emergency Service Center (ESC) at Lake City Army Ammunition Plant.  This project will improve emergency response times personnel safety and improve critical work environment conditions for emergency staff members at the installation.  The new ESC will have the footprint to house all emergency response equipment.","Production Support","5.56mm 7.62mm .50 Cal 20mm Small and Med Cal. Links","5123617","2011-11","2012-12","","Construct New Emergency Services Center (ESC)","","","","","","","","","2014-02","","","","0.471","","","","","","6.729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-06","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","18.834","","","FY 2013 Base procurement dollars in the amount of $18.834 million supports installation of an electrical substation and electrical distribution system for buildings 1 and 3 at Lake City Army Ammunition Plant (AAP).  These efforts support increased electrical requirements for heating ventilation and air conditioning to improve overall work environment at Lake City AAP.","Production Support","5.56mm 7.62mm .50 Cal 20mm Small / Medium Cal. Links","5133649","2013-06","2013-12","2014-06","Electrical Substation & Distribution Buildings 1 & 3","","13.559","","","","","","2014-07","","2014-08","","","","0.48","","","","","","","4.795","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","1.28","","","FY 2013 Base procurement dollars in the amount of $1.280 million supports air balance deficiency assessments within Buildings 1 and 3 at Lake City Army Ammunition Plant (AAP).  This effort will improve the quality of work environment at Lake City AAP.","Production Support","5.56mm 7.62mm .50 Cal 20mm Small / Medium Cal. Links","5133650","2013-06","2013-06","","Air Balance Deficiencies Buildings 1 & 3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","28.727","","","FY 2013 Base procurement dollars in the amount of $28.727 million support modernization and installation of a new heating ventilation and air conditioning system in Building 1 at Lake City Army Ammunition Plant (AAP).  This project will improve the quality of work environment at Lake City AAP.","Production Support","5.56mm 7.62mm","5133651","2013-06","2013-12","2015-09","Install Heating Ventilation and Air Conditioning (HVAC) System Building 1","","23.067","","","","","","2015-11","2015-09","2015-11","","","","0.514","","","","","","","4.596","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.55","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","36.293","","","FY 2013 Base procurement dollars in the amount of $36.293 million support modernization and installation of a new heating ventilation and air conditioning system in Building 3 at Lake City Army Ammunition Plant (AAP).  This project will improve the quality of work environment at Lake City AAP.","Production Support",".50 Cal 20mm 7.62mm","5133652","2013-06","2013-12","2015-09","Install Heating Ventilation and Air Conditioning (HVAC) System Building 3","","30.156","","","","","","2015-11","2015-09","2015-11","","","","0.558","","","","","","","4.937","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.642","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","0.508","","","FY 2013 Base procurement dollars in the amount of $0.508 million support replacement of electrical power poles with new electrical pole support systems at Lake City Army Ammunition Plant.  Current electrical poles are aging and collapsing resulting in production downtime.  In addition downed electrical lines are an inherent danger to personnel and property.  Replacement is necessary to eliminate disruptions in electrical power.","Production Support","5.56mm 7.62mm .50 Cal 20mm Small / Medium Cal. Links","5133937","2013-06","2013-06","2014-03","Electrical Pole Replacement","","0.093","","","","","","","2014-03","","","","","0.02","","","","","","","0.061","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.334","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","0.804","","","FY 2013 Base procurement dollars in the amount of $0.804 million support this effort to upgrade and replace outdated and obsolete electrical switchgear which will provide for a reliable/safer electrical distribution system and eliminate production interruptions.  It will also replace and provide upgrades to the structural and roofing systems in buildings 14A and 161.  The current roofs have deteriorated and experience leaks which puts vital small caliber ammunition and primer production capability at risk.","Production Support",".50 Cal 20mm 5.56mm 7.62mm","5XX5332","2013-05","2013-05","2014-07","Production Support Equipment Replacement","","0.187","","","Lake City Army Ammunition Plant","Independence Missouri","GOCO","","2013-12","","","","","0.029","","","","","","","0.232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.356","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","1.323","","","FY 2013 Base procurement dollars in the amount of $1.323 million support the upgrade of the existing telephone distribution system at Milan Army Ammunition Plant which has exceeded its economic and service life.  The upgrade will provide reliable voice and data communications within and external to the installation.  The current system has experienced system failures and parts obsolescence disrupting communications and creating safety risks across the plant.","Production Support","C-4 40mm HE Mortar LAP MICLIC LAP","5133504","2013-03","2013-03","","Upgrade Facility Telephone System","","","","","Milan Army Ammunition Plant","Milan Tennessee","GOCO","","2014-04","","","","","0.062","","","","","","","","","","","","","","","","","","","","","0.021","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.24","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","174.356","","56","56","FY 2014 Base procurement dollars in the amount of $56.000 million support this effort to continue the modernization and construction of a new right-sized facility to produce high quality Nitrocellulose (NC) at Radford Army Ammunition Plant.  The current NC facility has exceeded its useful life and experienced as many as 70 failures in 12 months.  This effort will construct and commission the second train capable of producing NC.  The project will also reduce energy consumption; reduce footprint and environmental effluents; and improve quality process controls labor and material efficiencies and enhance quality of work environment.","Production Support","Propellants for Large Medium and Small Cal Munitions","5XX2736","2014-01","2014-01","2015-05","Construct New Nitrocellulose (NC) Facility","","","23.613","23.613","","","","2015-06","","2015-08","","","18.352","","2.849","2.849","","","152.935","","","28.496","28.496","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-05","1.042","1.042","","3.069","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","12.438","","","FY 2013 Base procurement dollars in the amount of $12.438 million support modernization upgrades to the existing acidic wastewater collection system at Radford Army Ammunition Plant.  The existing system was installed 50 years ago and experiences frequent leaks and failures.  A recent failure in March 2009 was repaired at a cost of $1.900M.  The system is no longer economically viable.  The modernized system will eliminate pump stations and will install approximately 13660 feet of 36-inch diameter pipe as well as manholes and connections.  Upgrades are required to ensure adequate acidic wastewater processing capabilities to support production operations and to comply with environmental regulations.","Production Support","Propellants for Large Medium Small Cal Munitions","5133439","2013-06","2013-06","","Acid Sewers Upgrades","","","","","","","","2014-10","2014-09","2014-10","","","","0.704","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-09","","","11.734","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","3.803","","","FY 2013 Base procurement dollars in the amount of $3.803 million support rebuild of three Perpetual Reciprocal Electrical (PRE) and three Dual Steam and Gas Reciprocal Driven (XRD) air compressors at Radford Army Ammunition Plant.  The compressors support the Ammonia Oxidation Plant (AOP) units that produce Weak Nitric Acid (WNA) and provide compressed air to various production areas.  The legacy compressors are antiquated and have exceeded their useful life.","Production Support","Propellants for Large Medium Small Cal Munitions","5133440","2013-06","2013-06","2014-03","Compressor House Upgrades Perpetual Reciprocal Electrical/Gas Reciprocal Driven (PRE/XRD)","","2.642","","","","","","2014-04","","2014-04","","","","0.062","","","","","","","1.026","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-06","","","","","0.073",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","18.71","","","FY 2013 Base procurement dollars in the amount of $18.710 million support modernization upgrades to the industrial sewer system at Radford Army Ammunition Plant (AAP).  This effort will replace the existing 1970's vintage industrial sewer system to ensure compliance with the Virginia Pollutant Discharge Elimination System Permit.  The industrial sewer system collects industrial wastewaters from Radford AAP's production areas including solvent and solventless propellant nitroglycerin and TNT manufacturing.  The wastewater is treated at Radford AAP's biological wastewater treatment plant and discharged into the New River adjacent to Radford AAP.  The modernized system will ensure adequate wastewater processing in support of production operations and compliance with environmental requirements.","Production Support","Propellants for Large Medium and Small Cal Munitions","5133445","2013-06","2013-06","2014-12","Industrial Sewer Upgrades & Rehabilitation","","9.355","","","","","","2015-01","2014-04","2015-01","","","","0.529","","","","","","","3.774","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-12","","","5.052","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","0.524","","","FY 2013 Base procurement dollars in the amount of $0.524 million support the integration of a modern Geographical Information System (GIS) at Radford Army Ammunition Plant.  The system will digitally capture the location of all the real property energy and water-related infrastructure.  In addition GIS will support future modernization efforts strategic planning and energy reduction programs.","Production Support","Propellants for Large Medium and Small Cal Munitions","5133545","2013-06","2013-06","2014-12","Geographical Information System (GIS)","","0.333","","","","","","2015-03","","2015-04","","","","0.01","","","","","","","0.181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-09","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","","3.101","3.101","FY 2014 Base procurement dollars in the amount of $3.101 million support this effort to modernize and replace both finished and raw water pumps at water treatment plant building 409.  Failure to upgrade and replace these pumps risks availability of drinking water for Radford Army Ammunition Plant as well as process water necessary for production processes.  This is a new start for FY 2014.","Production Support","Propellants for Large Medium and Small Cal Munitions","5143566","2014-01","2014-01","","Upgrade Pumps Water Plant Building 409","","","","","","","","2015-01","2014-12","2015-01","","","","","0.282","0.282","2.819","2.819","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-04","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","2.571","","","FY 2013 Base procurement dollars in the amount of $2.571 million support technology improvements to reduce the release of nitrates to the environment and allow recycling of acid wastewater at Radford Army Ammunition Plant (AAP).  This project will install a system that will recycle recover and control nitrate effluent to assist Radford AAP in the reduction of nitrates.","Production Support","Propellants for Large Medium and Small Cal Munitions","5133927","2013-08","2013-08","2014-03","Nitrate Removal System Outfall 007","","2.01","","","","","","2014-04","","2014-04","","","","0.024","","","","","","","0.317","","","","","","","","","","","","","","0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-09","","","","","0.05",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","","4.917","4.917","FY 2014 Base procurement dollars in the amount of $4.917 million support installation of a fume abatement system for reducing Nitric Oxide (NOx) emissions at Radford Army Ammunition Plant (AAP).  The project will improve circulation tanks to ensure appropriate nitric acid concentration/sulfuric acid concentration compositions.  Without this project NOx emissions may rise above facility permit levels which could lead to employee health and safety concerns and risk environmental violations and fines.  This effort will improve the quality of work environment at Radford AAP.  This is a new start for FY 2014.","Production Support","Nitrocellulose (NC) Solvent/Solventless Propellant","5143653","2014-01","2014-01","2014-11","Install Fume Abatement System","","","3.585","3.585","","","","2014-12","","2014-12","","","","","0.121","0.121","","","","","","1.211","1.211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-05","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","4","","","","Procurement dollars in the amount of $4.000 million support removal of silica from the water sources that are part of feed streams to the new Nitric Acid Concentrator/Sulfuric Acid Concentrator (NAC/SAC) process. Reduced silica will result in less deposition in/on piping valves pumps heat exchangers and vessels making cleaning less frequent and more efficient and minimize production interruption.","Production Support","Double Base Propellant Nitrocellulose Single Base Propellant","5123120","2013-01","2013-01","2013-11","Acid Production (NAC/SAC) Silica Scaling Upgrades and Rehabilitation","0.47","","","","","","","2014-03","","2014-06","","","0.378","","","","","","","1.417","","","","","","","","","","","","","","1.735","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","2.172","","","","Procurement dollars in the amount of $2.172 million support this effort to rehabilitate approximately twelve miles of roadways at Radford Army Ammunition Plant.  The various roadways encompass sixteen production areas throughout the plant.  The roads are used to transport energetic materials between production areas.  The roads have deteriorated to the point that the wearing surfaces have been patched repeatedly.  Repaving is necessary to maintain the integrity of the wearing surfaces and safety in the transportation of energetic material.","Production Support","Propellants for Large Medium & Small Cal Munitions","5123434","2012-07","2012-08","","Road System Upgrades","","","","","","","","","2012-11","","","","0.233","","","","","","1.739","","","","","","","","","","","","","","","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","3.91","","","","Procurement dollars in the amount of $3.910 million support the assessment installation and upgrade of lightning protection systems on 26 buildings at Radford Army Ammunition Plant.  These buildings house energetic materials. In the event of a lightning strike this could pose danger to employees in the area and the structure itself.  This project ensures that facilities comply with US Army Materiel Command Regulation (AMC-R) 385-100.","Production Support","Double Base Prop MK90 Rocket Grains Single Base Prop Solventless Prop","5123677","2013-03","0213-02","2013-08","Lightning Protection Magazine Area","","","","","","","","","","","","","0.419","","","","","","","1.716","","","","","","","","","","","","","","1.775","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","","1.072","1.072","FY 2014 Base procurement dollars in the amount of $1.072 million support the preliminary design of a new solventless propellant manufacturing facility at Radford Army Ammunition Plant.  The improvements will result in improved quality control methods and product quality as well as reduced requirements for energy labor process time and enhance operations safety and improve quality work environment.  This is a new start for FY 2014.","Production Support","120mm Tank Hydra 70 Rocket MK90 Rocket Grain","5143447","2013-12","2013-12","","Solventless Propellant Manufacturing Facility (Preliminary Design)","","","","","","","","","","","1.072","1.072","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-12","","","","","",
