"id","catalog.meta","resource.meta","type.meta","data_type.meta","timestamp.meta","timestamp_iso8601.meta","source.meta","source_filename.meta","fiscal_year.meta","classification.meta","@monetaryUnit.record","value.ProgramElementNumber.record","value.ProgramElementTitle.record","value.R1LineNumber.record","value.BudgetYear.record","value.BudgetCycle.record","value.SubmissionDate.record","value.ServiceAgencyName.record","value.AppropriationCode.record","value.AppropriationName.record","value.BudgetActivityNumber.record","value.BudgetActivityTitle.record","value.PriorYear.ProgramElementFunding.record","value.CurrentYear.ProgramElementFunding.record","value.BudgetYearOne.ProgramElementFunding.record","value.BudgetYearOneBase.ProgramElementFunding.record","value.BudgetYearTwo.ProgramElementFunding.record","value.BudgetYearThree.ProgramElementFunding.record","value.BudgetYearFour.ProgramElementFunding.record","value.BudgetYearFive.ProgramElementFunding.record","value.CostToComplete.ProgramElementFunding.record","value.TotalCost.ProgramElementFunding.record","value.ProgramElementMissionDescription.record","value.ProgramElementNote.record","value.AllPriorYears.ProgramElementFunding.record","value.MdapCode.record","@format.record","value.PriorYearsDelta.record",
"98b42a5bd973961f11fe0905fe5d084f","dodbudget","rdte-base","2015","record","1418697460","2014-12-16T02:37:40+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Army_PB_2015.xml","2015","public","Millions","0304348A","Advance Geospatial Intelligence (AGI)","186","2015","PB","2014-03","Army","2040","Research Development Test & Evaluation Army","7","Operational Systems Development","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","The details for this program are reported in accordance with Title 10 United States Code Section 119(a)(1)","","","","","",
"e8a5c755ef45626b676132abf3e866a3","dodbudget","rdte-base","2015","record","1418697461","2014-12-16T02:37:41+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Army_PB_2015.xml","2015","public","Millions","0305232A","RQ-11 UAV","190","2015","PB","2014-03","Army","2040","Research Development Test & Evaluation Army","7","Operational Systems Development","3.716","2.320","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.036","The Small Unmanned Aircraft System (SUAS) provides the battalion and below ground maneuver elements critical situational awareness and enhance force protection.  The system provides the small unit commander an organic and responsive tactical Reconnaissance Surveillance and Target Acquisition capability through the ability to view real-time Full Motion Video and sensor data via the system ground control stations.  Other compatible receivers such as the One System Remote Video Terminal and appropriately equipped manned platforms may also receive the SUAS products.A SUAS includes three hand-launched aircraft that do not require an improved launch/recovery location.  In addition to the aircraft the system contains ground control equipment which includes an interoperable hand controller.  The equipment is fully transportable in or on rucksack type packs that are organic to the unit.The SUAS RDT&E budget line includes funding for studies and incremental development/upgrade of current SUAS capabilities that will capitalize on new technology insertions based on identified user requirements.  Past improvements include a Digital Data Link capability introduced in 2010 which provides data link relay capability and integrated gimbaled payloads.  Future enhancements will follow the natural progression of technology and exploitation of improved payloads to meet Warfighter needs.  Improved system enhancements will support Army modernization initiatives and the service emphasis on Squad-Foundation of the Decisive Force.  Development of a government purpose rights control device compatible with current and future SUAS platforms and integrated into tactical networks is required.  Compatibility for SUAS with Net Warrior elements will support seamless transmission of data between squad members and adjacent and higher commands.  A communications relay capability for SUAS will extend the operational connectivity of the squad when ground based communications cannot support the ranges due to terrain or atmospherics.  The relay capability supports the Aerial Layer Network Transport Initial Capabilities Document for low altitude requirements.  Development of a sensor to shooter capability will link forward edge combatants to organic and supporting fires networks with rapid dissemination of target information and imagery.  Efforts to reduce the workload required to operate the SUAS will free the soldiers to perform their primary mission while retaining the advantages afforded by the SUAS.  Improved autonomy to include GPS and comms denied environments will be sought through leverage of software processor and communications enhancements. Justification:  No Funding is requested in FY2015.","","","","","",
"fb84688a28d5a0c35a4a4711b3a2cd81","dodbudget","rdte-base","2015","record","1418697272","2014-12-16T02:34:32+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2015.xml","2015","public","Millions","0601101E","DEFENSE RESEARCH SCIENCES","2","2015","PB","2014-03","Defense Advanced Research Projects Agency","0400","Research Development Test & Evaluation Defense-Wide","1","Basic Research","273.750","315.033","312.146","312.146","322.923","340.207","340.784","342.847","","","The Defense Research Sciences Program Element is budgeted in the Basic Research Budget Activity because it provides the technical foundation for long-term National Security enhancement through the discovery of new phenomena and the exploration of the potential of such phenomena for Defense applications.  It supports the scientific study and experimentation that is the basis for more advanced knowledge and understanding in information electronic mathematical computer biological and materials sciences.     The Bio/Info/Micro Sciences project will explore and develop potential technological breakthroughs that exist at the intersection of biology information technology and micro/physical systems to exploit advances and leverage fundamental discoveries for the development of new technologies techniques and systems of interest to the DoD.  Programs in this project will draw upon information and physical sciences to discover properties of biological systems that cross multiple biological architectures and functions from the molecular and genetic level through cellular tissue organ and whole organism levels.      The Math and Computer Sciences project supports long term national security requirements through scientific research and experimentation in new computational models and mechanisms for reasoning and communication in complex interconnected systems. The project is exploring novel means of exploiting computer capabilities including: practical logical heuristic and automated reasoning by machines; development of enhanced human-to-computer and computer-to-computer interaction technologies; innovative approaches to the composition of software; innovative computer architectures; mathematical programs and their potential for defense applications; and new learning mechanisms for systematically upgrading and improving these capabilities.      The Cyber Sciences project supports long term national security requirements through scientific research and experimentation in cybersecurity.  Networked computing systems control virtually everything from power plants and energy distribution transportation systems food and water distribution financial systems to defense systems.  Protecting the infrastructure on which these systems rely is a national security issue.   The Cyber Sciences project will ensure DoD cyber-capabilities survive adversary attempts to degrade disrupt or deny military computing communications and networking systems.  Basic research in cyber security is required to provide a basis for continuing progress in this area. Promising research results will transition to both technology development and system-level projects.     The Electronic Sciences project explores and demonstrates electronic and optoelectronic devices circuits and processing concepts that will provide: 1) new technical options for meeting the information gathering transmission and processing required to maintain near-real time knowledge of the enemy and the ability to communicate decisions based on that knowledge to all forces in near-real time; and 2) provide new means for achieving substantial increases in performance and cost reduction of military systems providing these capabilities.     The Materials Sciences project provides the fundamental research that underpins the development of advanced nanoscale and bio-molecular materials devices and electronics for DoD applications that greatly enhance soldier awareness capability security and survivability such as materials with increased strength-to-weight ratio and ultra-low size devices with ultra-low energy dissipation and power and electronics with persistent intelligence and improved surveillance capabilities.     The Transformative Sciences project supports scientific research and analysis that leverages converging technological forces and transformational trends in the areas of computing and the computing-reliant subareas of social sciences life sciences manufacturing and commerce as a means of improving military adaptation to sudden changes in requirements threats and emerging converging trends.","","","","","",
"eda3dea6d792e6008f4778c37d7cc890","dodbudget","rdte-base","2015","record","1418697278","2014-12-16T02:34:38+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Missile_Defense_Agency_PB_2015.xml","2015","public","Millions","0603881C","Ballistic Missile Defense Terminal Defense Segment","82","2015","PB","2014-03","Missile Defense Agency","0400","Research Development Test & Evaluation Defense-Wide","4","Advanced Component Development & Prototypes (ACD&P)","267.396","255.918","299.598","299.598","221.008","288.405","286.421","273.365","Continuing","Continuing","The Terminal Defense Program Element includes the Terminal High Altitude Area Defense (THAAD) development program Cyber Operations THAAD System Test support of PATRIOT (Phased Array Tracking Radar Intercept Of Target) Advanced Capability-3 (PAC-3) participation in Missile Defense Agency (MDA) activities and Program Wide Support (PWS). THAAD provides the only air transportable fast reaction capability for the warfighter to provide area coverage against Short and Medium Range Ballistic Missiles within four hours of arrival. The THAAD element includes five major components: Interceptors Launchers Army Navy/Transportable Radar Surveillance - Type 2 (AN/TPY-2) Radars THAAD Fire Control and Communication (TFCC) and THAAD Peculiar Support Equipment. THAAD delivered Battery #1 in FY 2009 and Battery #2 in FY 2010 to the U.S. Army at Fort Bliss Texas for initial fielding and training. THAAD has completed the development of the THAAD 1.0 configuration and is developing the THAAD Build 2.0 capability. Continued development and integration will provide for enhanced debris mitigation improved interoperability with other Ballistic Missile Defense System (BMDS) elements and development of training devices to support the THAAD Institutional Training Base. Cyber Operations sustains Missile Defense Agency (MDA) DoD Information Assurance Certification and Accreditation Program (DIACAP) and Controls Validation Testing (CVT) activities analysis of validation results risk assessments and reviews of proposed Program Manager/Information Assurance Manager (PM/IAM) Plans of Action and Milestones (POA&Ms) for MDA Command and Control Battle Management and Communications (C2BMC) mission systems and supports THAAD certification to operate in the BMD System.THAAD System Test conducts Ballistic Missile Defense System (BMDS) Flight Tests and Ground Tests with other BMDS elements (including BMDS Command Control / Battle Management and Communication PATRIOT and Aegis) in accordance with BMDS Integrated Master Test Plan. THAAD System Test coordinates with Operational Test Agencies conducts flight test operations performs post-flight test reporting and performs data distribution and data storage at Pacific Missile Range Facility and the Reagan Test Site. PATRIOT Advanced Capability (PAC-3) is a U.S. Army short range BMDS that interfaces with the BMDS. MDA funds PATRIOT participation in BMDS interoperability integration efforts. MD40 Program-Wide Support (PWS) consists of essential non-headquarters management costs in support of the MDA functions and activities across the entire Ballistic Missile Defense System (BMDS).","N/A","689.926","362","","",
"14c49bfcf5b7796de0c5e062cfb681f4","dodbudget","rdte-base","2015","record","1418697274","2014-12-16T02:34:34+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2015.xml","2015","public","Millions","0603739E","ADVANCED ELECTRONICS TECHNOLOGIES","59","2015","PB","2014-03","Defense Advanced Research Projects Agency","0400","Research Development Test & Evaluation Defense-Wide","3","Advanced Technology Development (ATD)","92.291","107.080","92.246","92.246","83.198","97.496","107.594","114.417","","","The Advanced Electronics Technologies program element is budgeted in the Advanced Technology Development Budget Activity because it seeks to design and demonstrate state-of-the-art manufacturing and processing technologies for the production of various electronics and microelectronic devices sensor systems actuators and gear drives that have military applications and potential commercial utility.  Introduction of advanced product design capability and flexible scalable manufacturing techniques will enable the commercial sector to rapidly and cost-effectively satisfy military requirements.The MicroElectroMechanical Systems (MEMS) and Integrated Microsystems Technology project is a broad cross-disciplinary initiative to merge computation and power generation with sensing and actuation to realize a new technology for both perceiving and controlling weapons systems and battlefield environments.  MEMS applies the advantages of miniaturization multiple components and integrated microelectronics to the design and construction of integrated electromechanical and electro-chemical-mechanical systems to address issues ranging from the scaling of devices and physical forces to new organization and control strategies for distributed high-density arrays of sensor and actuator elements.  The project will also address thermal management navigation and positioning technology challenges.The goal of the Mixed Technology Integration project is to leverage advanced microelectronics manufacturing infrastructure and DARPA component technologies developed in other projects to produce mixed-technology microsystems.  These 'wristwatch size' low-cost lightweight and low power microsystems will improve the battlefield awareness and security of the warfighter and the operational performance of military platforms.  The chip assembly and packaging processes currently in use produce a high cost high power large volume and lower performance system.  This program is focused on the monolithic integration of mixed technologies to form batch-fabricated mixed technology microsystems 'on-a-single-chip' or an integrated and interconnected 'stack-of-chips'.  The ability to integrate mixed technologies onto a single substrate will increase performance and reliability while driving down size weight volume and cost.","","","","","",
"4e290a1c781ebb4874c2addf772350f1","dodbudget","rdte-base","2015","record","1418697274","2014-12-16T02:34:34+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2015.xml","2015","public","Millions","0603286E","ADVANCED AEROSPACE SYSTEMS","40","2015","PB","2014-03","Defense Advanced Research Projects Agency","0400","Research Development Test & Evaluation Defense-Wide","3","Advanced Technology Development (ATD)","168.376","144.804","129.723","129.723","178.043","186.011","189.790","193.755","","","The Advanced Aerospace Systems program element is budgeted in the Advanced Technology Budget Activity because it addresses high pay-off opportunities to dramatically reduce costs associated with advanced aeronautical systems and provide revolutionary new system capabilities for satisfying current and projected military mission requirements.  Research and development of integrated system concepts as well as enabling vehicle subsystems will be conducted.  Studies conducted under this project include examination and evaluation of emerging aerospace threats technologies concepts and applications for missiles munitions and vehicle systems.","","","","R2Long","",
"e5b417803bcaa8fbc3415b7606bad79c","dodbudget","rdte-base","2015","record","1418697277","2014-12-16T02:34:37+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Missile_Defense_Agency_PB_2015.xml","2015","public","Millions","0603180C","Advanced Research","36","2015","PB","2014-03","Missile Defense Agency","0400","Research Development Test & Evaluation Defense-Wide","3","Advanced Technology Development (ATD)","0.000","19.188","16.584","16.584","16.715","16.924","18.336","18.723","Continuing","Continuing","Advanced Research conducts leading edge research and development to create and enable future missile defense capability. The Missile Defense Agency (MDA) executes this mission by capitalizing on the creativity and innovation of the brightest minds in our Nation's universities and small businesses collaborative research partnerships between allied country academic institutions innovative ideas from industry and facilitates technology transition to the Ballistic Missile Defense System through a Commercialization and Transition Office.  Advanced Research identifies priorities and balances the research portfolio in collaboration with the Agency's Chief Architect Chief Engineer and an Agency-wide executive level Research Council.","Beginning in FY 2014 the Advanced Research effort transferred from the Ballistic Missile Defense Technology Program Element 0603175C to the Advanced Research Program Element per the FY 2014 Consolidated Appropriations Act (P.L. 113-76).","","362","","",
"75fe090b0305b25d56f06602a0a63d28","dodbudget","rdte-base","2015","record","1418697277","2014-12-16T02:34:37+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Missile_Defense_Agency_PB_2015.xml","2015","public","Millions","0603294C","Common Kill Vehicle Technology","44","2015","PB","2014-03","Missile Defense Agency","0400","Research Development Test & Evaluation Defense-Wide","3","Advanced Technology Development (ATD)","0.000","70.000","25.639","25.639","33.171","37.348","38.454","54.256","Continuing","Continuing","On 15 March 2013 the Secretary of Defense announced steps to bolster protection of the homeland and stay ahead of long range ballistic missile threats.  These steps included adding Ground-Based Interceptors (GBI) restructuring the Standard Missile-3 Block IIB program and shifting resources to develop advanced kill vehicle technology to improve all ballistic missile defense interceptors that operate outside the earth's atmosphere.The Agency is defining the concepts for the redesign of the Agency's Exo-atmospheric Kill Vehicles (EKVs) with modular open architecture and designed to common interfaces and standards making upgrades easier and broadening our vendor and supplier base.  With the recognition that the threat from our potential adversaries is growing in number and complexity the Agency is taking a phased approach to common kill vehicle technology.  In Phase I investments focus on mature technology and concept design to enable the replacement of EKVs in our current Ground-Based Interceptor force with a more capable testable reliable  producible scalable and cost effective kill vehicle.  Phase II evolves kill vehicle capabilities relying on a Ballistic Missile Defense System (BMDS) architecture that balances performance across the sensor Command Control Battle Management and Communications (C2BMC) and kill vehicle elements improving BMDS discrimination and potentially adding capability to destroy several objects within a threat complex with multiple kill vehicles.  The Agency anticipates deploying these capabilities across the interceptor fleet in the next decade to address the evolving threat.  In FY 2015 we will focus on maturing key technology and defining the system architecture necessary for the acquisition of multi-object kill vehicles.","Beginning in FY 2014 the Common Kill Vehicle technology effort was transferred from the Ballistic Missile Defense Technology Program Element 0603175C to the Common Kill Vehicle Technology Program Element 0603294C per the FY 2014 Consolidated Appropriations Act (P.L. 113-76).","","362","","",
"93ceab023838736e7f1a04091b7dc03a","dodbudget","rdte-base","2015","record","1418697273","2014-12-16T02:34:33+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2015.xml","2015","public","Millions","0602383E","BIOLOGICAL WARFARE DEFENSE","15","2015","PB","2014-03","Defense Advanced Research Projects Agency","0400","Research Development Test & Evaluation Defense-Wide","2","Applied Research","15.131","24.537","44.825","44.825","52.560","55.647","53.623","60.747","","","DARPA's Biological Warfare Defense project is budgeted in the Applied Research Budget Activity because its focus is on the underlying technologies associated with the detection prevention treatment and remediation of biological chemical and radionuclide threats.Efforts to counter existing and emerging biological chemical and radiological threats include countermeasures to stop the pathophysiologic processes that occur as a consequence of an attack host immune response enhancers medical diagnostics for the most virulent pathogens and their molecular mechanisms collection of environmental trace constituents to support chemical mapping tactical and strategic biological chemical and radiological sensors and integrated defense systems.  This program also includes development of a unique set of platform technologies and medical countermeasures synthesis that will dramatically decrease the timeline from military threat detection to countermeasure availability.","","","","R2Long","",
"5be66daff18496fe224170ab72b00bad","dodbudget","rdte-base","2015","record","1418697275","2014-12-16T02:34:35+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2015.xml","2015","public","Millions","0605502E","SMALL BUSINESS INNOVATION RESEARCH","155","2015","PB","2014-03","Defense Advanced Research Projects Agency","0400","Research Development Test & Evaluation Defense-Wide","6","RDT&E Management Support","70.839","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","In accordance with Public Law No: 112-81 (National Defense Authorization Act) and Small Business Technology Transfer Program Reauthorization Act the DARPA Small Business Innovation Research (SBIR) and Small Business Technology Transfer (STTR) programs are designed to provide small high-tech businesses and academic institutions the opportunity to propose radical innovative high-risk approaches to address existing and emerging national security threats; thereby supporting DARPA's overall strategy to enable fundamental discoveries and technological breakthroughs that provide new military capabilities.","","","","R2Long","",
"70244eab3f3f592de21bbb2b220a9ee0","dodbudget","rdte-base","2015","record","1418697283","2014-12-16T02:34:43+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Missile_Defense_Agency_PB_2015.xml","2015","public","Millions","0603906C","Regarding Trench","94","2015","PB","2014-03","Missile Defense Agency","0400","Research Development Test & Evaluation Defense-Wide","4","Advanced Component Development & Prototypes (ACD&P)","8.330","12.464","16.199","16.199","10.111","9.569","9.937","10.183","Continuing","Continuing","This program is reported in accordance with Title 10 United States Code Section 119(a)(1) in the Special Access Program Annual Report to Congress.","N/A","15.075","362","","",
"380c5bc231f1c8be2260d74a4db362b8","dodbudget","rdte-base","2015","record","1418697277","2014-12-16T02:34:37+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Missile_Defense_Agency_PB_2015.xml","2015","public","Millions","0603274C","Special Program - MDA Technology","39","2015","PB","2014-03","Missile Defense Agency","0400","Research Development Test & Evaluation Defense-Wide","3","Advanced Technology Development (ATD)","32.926","36.426","51.033","51.033","9.900","0.000","0.000","0.000","0","191.6560","This program is reported in accordance with Title 10 United States Code Section 119(a)(1) in the Special Access Program Annual Report to Congress.","N/A","61.371","362","","",
"a7c9fcfdb1df1e4506b0fff554b2bae8","dodbudget","rdte-base","2015","record","1418697285","2014-12-16T02:34:45+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Missile_Defense_Agency_PB_2015.xml","2015","public","Millions","0604880C","Land Based SM-3 (LBSM3)","109","2015","PB","2014-03","Missile Defense Agency","0400","Research Development Test & Evaluation Defense-Wide","4","Advanced Component Development & Prototypes (ACD&P)","243.876","129.374","123.444","123.444","32.641","26.337","22.889","17.825","Continuing","Continuing","This program supports the development of a land based Standard Missile-3 (SM-3) capability hereafter referred to as Aegis Ashore. On 17 September 2009 the President announced an overarching plan to provide regional missile defense to U.S. deployed forces allies and partners in Europe called the European Phased Adaptive Approach (EPAA). The United States will also pursue phased adaptive approaches in the Asia Pacific and the Middle East by building on current efforts. The PAA envisions tailoring U.S. Ballistic Missile Defense (BMD) capabilities to specific theater needs to enhance integrated regional missile defenses to protect defended assets against medium intermediate and ultimately intercontinental range ballistic missiles. Within this policy a European PAA specifically addresses a timeline to deploy a mix of afloat and land-based BMD capabilities. Aegis Ashore represents one of these land-based capabilities. Phase I of EPAA (completed December 2011): Focuses on the protection against short and medium-range ballistic missiles. As part of phase I which has been completed the United States has deployed multi-mission Aegis ships with BMD capability and the SM-3 Block IA missile. Phase I also included establishing separate forward-based transportable surveillance radar (AN/TPY-2)in Turkey to provide a cue to multi-mission Aegis ships with BMD capability and to future Aegis Ashore sites for launch on remote engagements. Phase II of EPAA (2015): Deploys the first land-based BMD configuration (Aegis Ashore) in Romania and deploys the SM-3 Block IB on land at the Aegis Ashore site and at sea on multi-mission Aegis ships with BMD capability. Phase III of EPAA (2018): Deploys a second land based Aegis Ashore in Poland and introduces an upgraded Standard Missile the SM-3 Block IIA. This missile brings improved coverage against medium and intermediate range ballistic threats and extends coverage to the bulk of the European continent. Aegis Ashore is a key component of Phases II and III in the European PAA and will provide Aegis Missile Defense capability against short and medium range ballistic missiles in an ashore configuration. It will be similar to the Aegis At-Sea BMD capability inherent in the DDG-113 series of the Arleigh Burke Class Destroyers to facilitate training and logistical support by the lead service Navy. Aegis Ashore essentially re-hosts the required BMD components of a Navy Destroyer in an ashore configuration to include SPY radar Vertical Launch System computing infrastructure Command Control Communications Computers and Intelligence (C4I) systems and operator consoles. It will provide sophisticated engagement strategies. Aegis Ashore can adapt to the threat and can be deployed/redeployed worldwide to areas needed to provide persistent coverage for the Geographic Combatant Commanders. The initial Aegis Ashore Missile Defense System (AAMDS) will be deployed to Romania in FY 2015. A second AAMDS will be deployed to Poland in FY 2018 as part of the European Phased Adaptive Approach.Missile Defense Agency (MDA) approved the acquisition strategy in FY 2010. MD40 Program-Wide Support (PWS) consists of essential non-headquarters management costs in support of the MDA functions and activities across the entire Ballistic Missile Defense System (BMDS).","N/A","810.075","362","","",
"fed6ffd95722b7bbf716261bc8d4b246","dodbudget","rdte-base","2015","record","1418697292","2014-12-16T02:34:52+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","2015","public","Millions","0603727D8Z","Joint Warfighting Program","58","2015","PB","2014-03","Office of Secretary Of Defense","0400","Research Development Test & Evaluation Defense-Wide","3","Advanced Technology Development (ATD)","7.335","3.425","7.405","7.405","7.683","8.011","8.505","9.194","Continuing","Continuing","The Joint Warfighting Program (JWP) is a relatively small but pivotal resource that synchronizes two Department-wide domains military requirements and acquisition with shared analyses and actionable assessments.  The account underwrites two related activities supporting development of the Department's joint warfighting capability.  These resources are a slim residual of much larger accounts supporting unique warfare capability analyses for joint customers including major combatant commander staffs and the Joint Staff.  These analyses and assessments deliver independent perspectives on ways to align Service and Agency investments and potential solutions for capability gaps created by evolving threats not aligned to single Component missions.  Iterative military budget reductions to joint mission support programs significantly increased demand for JWP support from joint staffs and “units in the field” assigned to joint missions. The JWP resources are dedicated to analytic support for joint capability analysis and joint customers.  JWP provides a safety net for analytic support responding to emergent joint capability requirements and capability gaps for identifying potential material solutions.  Typical projects funded with JWP include translation of capability gap assessments into actionable military needs statements identification of candidate solutions via experimentation translation of solution concepts into field demonstrations and remedy of joint capability gaps in partnership with Defense agents for doctrine changes and technology development.  JWP resources dedicated to direct support joint commands provides analytic expertise not normally allocated via formal staffing billets.  In this activity JWP underwrites small grants to invigorate employment of experimentation and analysis to formulate strategies to resolve joint capability gaps and to stimulate participation in the Department enterprises for joint experimentation and joint capability development.  JWP resources also support Mission Area Portfolio Assessments (MAPA) and the development of tools supporting joint analytic efforts.The balance of JWP funds contributes resources to examination of potential remedies for joint mission capability gaps.  These early assessments of potential capability gap solutions can accelerate engineering development subsequent field experiments and capability demonstrations in field conditions.  This segment of JWP often represents the first effort to define alternative solutions across the range of Doctrine Organization Training Material Leadership and Personnel-Facilities.  The resources sustain a small segment of civilian operation research analysis (currently hosted by the Institute for Defense Analysis – IDA and the Naval Postgraduate School - NPS).  Administered by the Joint Operations Support (JOS) division within OSD’s AT&L organization JOS works closely and continuously with joint customers around the world.  Analytic project selection is undertaken in consultation with the OSD staffs serving AT&L and Policy and with elements of the Joint Staff.","","10.276","","","",
"9fb87687da68bdde7d6ecb5af063458c","dodbudget","rdte-base","2015","record","1418697292","2014-12-16T02:34:52+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","2015","public","Millions","0603832D8Z","DoD Modeling and Simulation Management Office","68","2015","PB","2014-03","Office of Secretary Of Defense","0400","Research Development Test & Evaluation Defense-Wide","3","Advanced Technology Development (ATD)","37.881","34.338","3.000","3.000","3.520","3.950","4.591","5.142","Continuing","Continuing","Modeling and Simulation (M&S) supports the full range and scope of Department of Defense (DoD) operations. M&S is a key enabler of capabilities supporting real- world applications that underpin innovative solutions meeting national security challenges act as force multipliers save resources and save lives. The DoD Modeling and Simulation Management Office (MSMO) designated by the Under Secretary of Defense for Acquisition Technology and Logistics (USD(AT&L)) to be the focal point and advocate for DoD M&S enhances the DoD M&S Enterprise by (1) enabling cooperation and collaboration in identifying developing and sustaining modeling and simulation solutions; and (2) promoting technology solutions including common M&S architectures standards and services that improve interoperability reuse and cost effectiveness of DoD M&S. The USD(AT&L) under the authority of DoD Directive 5134.1 provides the oversight for this Program Element (PE) with advice and assistance from a flag-officer level M&S Steering Committee. The PE is executed by MSMO in accordance with DoD Directive 5000.59 “Management of Modeling and Simulation;” DoD Instruction 5000.70 “Management of DoD Modeling and Simulation (M&S) Activities;” DoD 4120.24-M “DoD Standardization Program (DSP) Policies and Procedures;” and DoD Instruction 3200.14 “Principles and Operational Parameters of the DoD Scientific and Technical Information Program.”MSMO is responsible for:o Executing the DoD Strategic Vision for M&S.o Bringing together M&S stakeholders to advise and assist on finding solutions for removing the barriers to interoperability reuse commonality efficiency and effectiveness.o Developing coordinating and advocating for with advice and assistance from the M&S Steering Committee policy/guidance technology standards best practices and strategic planning processes that promote interoperability and reuse.o Managing funds to support DoD M&S Enterprise activities.MSMO also serves as DoD’s:o Lead Standardization Activity (LSA) for managing M&S standards and methodologies.o Focal point and advocate for coordinating DoD M&S information exchanges and interactions within DoD with other U.S. Government departments and agencies international allies industry and academia.This program supports the goals of the DoD Strategic Vision for M&S which are: Goal One. Standards architectures networks and environments that:o Promote the sharing of tools data and information across the Enterprise.o Foster common formats.o Are readily accessible and can be reliably applied by users.Goal Two. Policies at the enterprise level that:o Promote interoperability and the use of common M&S capabilities.o Minimize duplication and encourage reuse of M&S capabilities.o Encourage research and development (R&D) to respond to emerging challenges.o Limit the use of models and data encumbered by proprietary restrictions.o Leverage M&S capabilities across DoD other government agencies International partners industry and academia.Goal Three. Management processes for models simulations and data that:o Enable M&S users and developers to easily discover and share M&S capabilities and provide incentives for their use.o Facilitate the cost-effective and efficient development and use of M&S systems and capabilities.o Include practical validation verification and accreditation guidelines that vary by application area.Goal Four. Tools in the form of models simulations and authoritative data that:o Support the full range of DoD interests.o Provide timely and credible results.o Make capabilities limitations and assumptions easily visible.o Are useable across communities.Goal Five. People that:o Are well-trained.o Employ existing models simulation and data to support departmental objectives.o Advance M&S to support emerging departmental challenges.","","29.860","","","",
"42acbd21597d557411f6ca030ca19c90","dodbudget","rdte-base","2015","record","1418697297","2014-12-16T02:34:57+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Office_of_Secretary_Of_Defense_PB_2015.xml","2015","public","Millions","0605210D8Z","Defense-Wide Electronic Procurement Capabilities","130","2015","PB","2014-03","Office of Secretary Of Defense","0400","Research Development Test & Evaluation Defense-Wide","5","System Development & Demonstration (SDD)","26.580","6.184","9.546","9.546","9.459","8.664","9.245","9.986","Continuing","Continuing","Defense-wide Electronic Procurement Capabilities is designed to provide an avenue for the development of increased ebusiness capabilities critical to meet the enterprise-wide needs of the procurement community. The requirement for increased ebusiness capabilities may result from statute regulation or internal control requirements.  This program provides opportunities for the introduction of innovative time-saving and cost-saving technologies into procurement processes across the Department. This RDT&E PE provides resources to conduct software development and testing on new or modified ebusiness applications to ensure mature system development integration and demonstration of production representative systems and capabilities.","","14.408","","","",
